fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env
3310;5472;3573;40;1111,047998;101;745;-80,194;-84,529;4,335;1,054056413;1,58;1,68;0;esl;esl;57;-0,10118599;1,68118599;0,00118599;-0,1;eslesl
3924;4210;5363;40;1085,007703;101;746;-80,297;-83,91;3,613;1,044995454;1,573;1,68;0;esl;esl;57;-0,101347902;1,674347902;-0,005652098;-0,107;eslesl
3029;4379;4691;40;1068,151418;101;746;-80,365;-84,805;4,44;1,055247931;1,599;1,68;0;esl;esl;57;-0,100743214;1,699743214;0,019743214;-0,081;eslesl
3462;5471;3457;36;1099,088899;101;751;-80,241;-84,513;4,272;1,053239616;1,598;1,68;0;esl;esl;57;-0,100766635;1,698766635;0,018766635;-0,082;eslesl
3492;4431;5051;40;1071,106911;101;749;-80,353;-84,241;3,888;1,048386495;1,587;1,68;0;esl;esl;57;-0,101023413;1,688023413;0,008023413;-0,093;eslesl
4100;5437;2975;44;1165,018499;101;747;-79,988;-84,405;4,417;1,055220783;1,597;1,68;0;esl;esl;57;-0,100790043;1,697790043;0,017790043;-0,083;eslesl
3422;4449;4664;44;1043,116515;101;749;-80,468;-84,562;4,094;1,050877367;1,588;1,68;0;esl;esl;57;-0,101000135;1,689000135;0,009000135;-0,092;eslesl
3953;5020;2757;40;1123,137224;101;749;-80,147;-84,975;4,828;1,06023931;1,599;1,68;0;esl;esl;57;-0,100743214;1,699743214;0,019743214;-0,081;eslesl
3988;5163;2856;40;1115,1488;101;751;-80,178;-84,774;4,596;1,057322458;1,6;1,68;0;esl;esl;57;-0,100719781;1,700719781;0,020719781;-0,08;eslesl
3385;4262;5121;44;1116,176363;101;751;-80,174;-84,356;4,182;1,052161549;1,59;1,68;0;esl;esl;57;-0,100953539;1,690953539;0,010953539;-0,09;eslesl
3069;5343;4191;44;1109,003256;101;751;-80,202;-84,381;4,179;1,052105933;1,597;1,68;0;esl;esl;57;-0,100790043;1,697790043;0,017790043;-0,083;eslesl
3031;4631;4263;44;1052,041378;101;750;-80,431;-84,941;4,51;1,056072907;1,594;1,68;0;esl;esl;57;-0,10086019;1,69486019;0,01486019;-0,086;eslesl
2874;5279;3742;44;1068,151418;101;748;-80,365;-84,825;4,46;1,055496796;1,6;1,68;0;esl;esl;57;-0,100719781;1,700719781;0,020719781;-0,08;eslesl
3202;4754;2805;48;1039,041326;101;744;-80,485;-85,728;5,243;1,065142573;1,608;1,68;0;esl;esl;57;-0,100531866;1,708531866;0,028531866;-0,072;eslesl
3224;5188;3053;40;1109,003256;101;748;-80,202;-85,139;4,937;1,061557068;1,608;1,68;0;esl;esl;57;-0,100531866;1,708531866;0,028531866;-0,072;eslesl
2793;4086;4902;44;1068,151418;101;745;-80,365;-84,966;4,601;1,057251291;1,588;1,68;0;esl;esl;57;-0,101000135;1,689000135;0,009000135;-0,092;eslesl
2698;5033;4087;44;1087,008203;101;750;-80,289;-84,896;4,607;1,057380214;1,599;1,68;0;esl;esl;57;-0,100743214;1,699743214;0,019743214;-0,081;eslesl
2641;4910;4238;44;1072,093891;101;748;-80,349;-84,92;4,571;1,05688932;1,6;1,68;0;esl;esl;57;-0,100719781;1,700719781;0,020719781;-0,08;eslesl
2975;4462;4838;44;1103,14556;101;750;-80,225;-84,652;4,427;1,0551823;1,609;1,68;0;esl;esl;57;-0,100508321;1,709508321;0,029508321;-0,071;eslesl
2709;5125;3710;44;1069,135675;101;744;-80,361;-85,071;4,71;1,05861052;1,59;1,68;0;esl;esl;57;-0,100953539;1,690953539;0,010953539;-0,09;eslesl
2848;5114;3474;44;1070,120839;101;745;-80,357;-85,167;4,81;1,059857884;1,611;1,68;0;esl;esl;57;-0,100461194;1,711461194;0,031461194;-0,069;eslesl
2717;4862;4119;44;1109,003256;101;747;-80,202;-85,015;4,813;1,060010972;1,594;1,68;0;esl;esl;57;-0,10086019;1,69486019;0,01486019;-0,086;eslesl
4165;6038;5242;28;1097,066166;101;750;-80,249;-82,726;2,477;1,030866428;2,613;2,284;1;esl;hw;78;-0,075019737;2,688019737;0,404019737;0,329;eslhw
6156;5597;4347;24;1128,061614;101;748;-80,128;-82,375;2,247;1,028042632;2,587;2,284;1;esl;hw;78;-0,075668347;2,662668347;0,378668347;0,303;eslhw
6240;5271;4188;24;1116,176363;101;750;-80,174;-82,57;2,396;1,029885;2,627;2,284;1;esl;hw;78;-0,074671401;2,701671401;0,417671401;0,343;eslhw
6266;5304;4162;24;1118,234331;101;751;-80,166;-82,546;2,38;1,029688397;2,657;2,284;1;esl;hw;78;-0,07392717;2,73092717;0,44692717;0,373;eslhw
6267;5521;3928;24;1115,1488;101;749;-80,178;-82,522;2,344;1,029234952;2,611;2,284;1;esl;hw;78;-0,075069552;2,686069552;0,402069552;0,327;eslhw
5623;3936;2642;28;1061,042601;101;747;-80,394;-84,495;4,101;1,051011269;2,637;2,284;1;esl;hw;78;-0,074422988;2,711422988;0,427422988;0,353;eslhw
5802;4364;2740;28;1123,137224;101;748;-80,147;-84,029;3,882;1,048435999;2,657;2,284;1;esl;hw;78;-0,07392717;2,73092717;0,44692717;0,373;eslhw
5398;4755;3025;28;1067,168067;101;750;-80,369;-83,98;3,611;1,044930259;2,627;2,284;1;esl;hw;78;-0,074671401;2,701671401;0,417671401;0,343;eslhw
5483;3796;2317;28;1087,008203;101;750;-80,289;-84,85;4,561;1,056807284;2,637;2,284;1;esl;hw;78;-0,074422988;2,711422988;0,427422988;0,353;eslhw
6097;4810;4044;24;1092,025604;101;747;-80,269;-82,98;2,711;1,033773935;2,594;2,284;1;esl;hw;78;-0,075493506;2,669493506;0,385493506;0,31;eslhw
6255;5197;4087;28;1131,964537;101;750;-80,113;-82,644;2,531;1,031592875;2,587;2,284;1;esl;hw;78;-0,075668347;2,662668347;0,378668347;0,303;eslhw
6206;4989;3688;28;1142,17545;101;747;-80,074;-82,961;2,887;1,03605415;2,627;2,284;1;esl;hw;78;-0,074671401;2,701671401;0,417671401;0,343;eslhw
6149;5014;3309;24;1082,013854;101;748;-80,309;-83,139;2,83;1,03523889;2,637;2,284;1;esl;hw;78;-0,074422988;2,711422988;0,427422988;0,353;eslhw
5840;4537;3535;28;1092,025604;101;747;-80,269;-83,553;3,284;1,040912432;2,594;2,284;1;esl;hw;78;-0,075493506;2,669493506;0,385493506;0,31;eslhw
5789;5186;3667;28;1095,047155;101;748;-80,257;-83,142;2,885;1,03594702;2,611;2,284;1;esl;hw;78;-0,075069552;2,686069552;0,402069552;0,327;eslhw
4917;4234;2402;28;1067,168067;101;748;-80,369;-85,025;4,656;1,057932785;2,677;2,284;1;esl;hw;78;-0,073432713;2,750432713;0,466432713;0,393;eslhw
6207;5101;3955;28;1123,137224;101;747;-80,147;-82,785;2,638;1,03291452;2,613;2,284;1;esl;hw;78;-0,075019737;2,688019737;0,404019737;0,329;eslhw
5932;5301;4307;28;1098,077066;101;751;-80,245;-82,696;2,451;1,030543959;2,677;2,284;1;esl;hw;78;-0,073432713;2,750432713;0,466432713;0,393;eslhw
722;758;511;24;92,99422316;93;746;-90,25;-99,783;9,533;1,105628809;6,665;5,91;1;esl;hw;127;-0,002936179;6,667936179;0,757936179;0,755;eslhw
606;963;726;24;100,9561595;101;741;-90,61;-99,221;8,611;1,095033661;6,683;5,91;1;esl;hw;127;-0,002718239;6,685718239;0,775718239;0,773;eslhw
771;793;496;24;105,010523;101;743;-90,439;-100,155;9,716;1,107431528;6,728;5,91;1;esl;hw;127;-0,002176241;6,730176241;0,820176241;0,818;eslhw
511;914;766;24;106,9381881;101;743;-90,36;-99,564;9,204;1,10185923;6,632;5,91;1;esl;hw;127;-0,003337439;6,635337439;0,725337439;0,722;eslhw
496;714;786;28;93,9577961;101;726;-90,922;-100,447;9,525;1,104760124;6,715;5,91;1;esl;hw;127;-0,002332401;6,717332401;0,807332401;0,805;eslhw
636;946;825;20;115,9665725;101;742;-90,008;-98,859;8,851;1,098335703;6,683;5,91;1;esl;hw;127;-0,002718239;6,685718239;0,775718239;0,773;eslhw
805;840;536;24;98,00152218;101;739;-90,739;-99,675;8,936;1,098480257;6,661;5,91;1;esl;hw;127;-0,002984699;6,663984699;0,753984699;0,751;eslhw
779;843;522;24;98,00152218;101;743;-90,739;-99,812;9,073;1,099990081;6,62;5,91;1;esl;hw;127;-0,003483901;6,623483901;0,713483901;0,71;eslhw
652;899;641;20;88,96779382;101;738;-91,159;-99,666;8,507;1,093320462;6,714;5,91;1;esl;hw;127;-0,002344428;6,716344428;0,806344428;0,804;eslhw
707;982;747;24;108,9764914;101;743;-90,278;-98,768;8,49;1,094042845;6,601;5,91;1;esl;hw;127;-0,003716401;6,604716401;0,694716401;0,691;eslhw
819;872;575;24;105,933378;101;740;-90,401;-99,366;8,965;1,099169257;6,701;5,91;1;esl;hw;127;-0,002500953;6,703500953;0,793500953;0,791;eslhw
559;822;646;20;78,0110226;93;744;-91,013;-99,631;8,618;1,09468977;6,626;5,91;1;esl;hw;127;-0,003410633;6,629410633;0,719410633;0,716;eslhw
573;862;736;20;105,010523;101;734;-90,439;-99,749;9,31;1,102942315;6,626;5,91;1;esl;hw;127;-0,003410633;6,629410633;0,719410633;0,716;eslhw
797;922;599;24;121,9643263;101;741;-89,789;-99,168;9,379;1,104456002;6,665;5,91;1;esl;hw;127;-0,002936179;6,667936179;0,757936179;0,755;eslhw
507;722;840;20;109,9848385;101;740;-90,238;-100,112;9,874;1,109421751;6,601;5,91;1;esl;hw;127;-0,003716401;6,604716401;0,694716401;0,691;eslhw
795;671;378;24;115,9665725;101;737;-90,008;-100,944;10,936;1,121500311;6,661;5,91;1;esl;hw;127;-0,002984699;6,663984699;0,753984699;0,751;eslhw
685;942;658;24;139,9370845;101;736;-89,192;-99,298;10,106;1,113306126;6,632;5,91;1;esl;hw;127;-0,003337439;6,635337439;0,725337439;0,722;eslhw
622;821;609;24;124,0031796;101;736;-89,717;-100,267;10,55;1,117591984;6,687;5,91;1;esl;hw;127;-0,002669897;6,689669897;0,779669897;0,777;eslhw
596;868;701;24;126,9500339;101;737;-89,615;-99,785;10,17;1,113485466;6,62;5,91;1;esl;hw;127;-0,003483901;6,623483901;0,713483901;0,71;eslhw
440;725;885;24;125,9310491;101;737;-89,65;-100,058;10,408;1,116095929;6,687;5,91;1;esl;hw;127;-0,002669897;6,689669897;0,779669897;0,777;eslhw
676;885;663;20;125,0065649;101;747;-89,682;-99,573;9,891;1,11028969;6,756;5,91;1;esl;hw;127;-0,001841038;6,757841038;0,847841038;0,846;eslhw
2076;3365;2552;24;561,9954782;101;748;-83,154;-88,373;5,219;1,062763066;3,429;2,649;1;esl;hw;130;-0,055943426;3,484943426;0,835943426;0,78;eslhw
974;2562;2556;24;434,0430647;101;745;-84,276;-90,351;6,075;1,072084579;3,441;2,649;1;esl;hw;130;-0,055682536;3,496682536;0,847682536;0,792;eslhw
1654;2996;2397;24;479,9906983;101;749;-83,839;-89,406;5,567;1,066401078;3,441;2,649;1;esl;hw;130;-0,055682536;3,496682536;0,847682536;0,792;eslhw
1435;3294;3145;20;513,0182576;101;750;-83,55;-88,246;4,696;1,056205865;3,446;2,649;1;esl;hw;130;-0,055574002;3,501574002;0,852574002;0,797;eslhw
1099;2736;3032;24;536,0839702;101;751;-83,359;-89,301;5,942;1,071282045;3,445;2,649;1;esl;hw;130;-0,055595701;3,500595701;0,851595701;0,796;eslhw
1930;2818;2074;20;487,0043285;101;749;-83,776;-89,794;6,018;1,071834416;3,446;2,649;1;esl;hw;130;-0,055574002;3,501574002;0,852574002;0,797;eslhw
1481;2707;2997;24;490,9449773;101;749;-83,741;-89,153;5,412;1,064627841;3,432;2,649;1;esl;hw;130;-0,05587815;3,48787815;0,83887815;0,783;eslhw
3198;3502;2385;24;539,0546805;101;749;-83,335;-87,327;3,992;1,047903042;3,446;2,649;1;esl;hw;130;-0,055574002;3,501574002;0,852574002;0,797;eslhw
2464;3893;2851;24;569,026931;101;745;-83,1;-87,149;4,049;1,048724428;3,429;2,649;1;esl;hw;130;-0,055943426;3,484943426;0,835943426;0,78;eslhw
2237;3844;3059;24;567,0649718;101;746;-83,115;-87,181;4,066;1,048920171;3,426;2,649;1;esl;hw;130;-0,056008738;3,482008738;0,833008738;0,777;eslhw
1155;3314;3658;24;556,0742967;101;747;-83,2;-87,727;4,527;1,054411058;3,445;2,649;1;esl;hw;130;-0,055595701;3,500595701;0,851595701;0,796;eslhw
1438;3232;3789;24;579,0723405;101;750;-83,024;-87,533;4,509;1,054309597;3,426;2,649;1;esl;hw;130;-0,056008738;3,482008738;0,833008738;0,777;eslhw
1729;3722;3499;20;566,021361;101;745;-83,123;-87,189;4,066;1,048915463;3,427;2,649;1;esl;hw;130;-0,055986964;3,482986964;0,833986964;0,778;eslhw
1216;3272;3289;24;550,9761769;101;747;-83,24;-88,208;4,968;1,059682845;3,432;2,649;1;esl;hw;130;-0,05587815;3,48787815;0,83887815;0,783;eslhw
2459;3498;2447;20;581,0758435;101;745;-83,009;-87,975;4,966;1,059824838;3,427;2,649;1;esl;hw;130;-0,055986964;3,482986964;0,833986964;0,778;eslhw
1663;5609;5720;32;1280,067353;101;747;-79,579;-83,569;3,99;1,050138856;2,64;2,674;0;esl;esl;133;-0,074348529;2,714348529;0,040348529;-0,034;eslesl
1606;5410;5326;36;1238,034711;101;749;-79,724;-84,029;4,305;1,053998796;2,645;2,674;0;esl;esl;133;-0,074224499;2,719224499;0,045224499;-0,029;eslesl
1596;5246;5686;36;1238,034711;101;747;-79,724;-83,874;4,15;1,052054588;2,658;2,674;0;esl;esl;133;-0,073902414;2,731902414;0,057902414;-0,016;eslesl
2736;5448;4911;32;1232,062733;101;747;-79,745;-83,952;4,207;1,052755659;2,648;2,674;0;esl;esl;133;-0,074150121;2,722150121;0,048150121;-0,026;eslesl
4657;6063;3893;40;1288,050295;101;750;-79,552;-83,157;3,605;1,045316271;2,65;2,674;0;esl;esl;133;-0,074100552;2,724100552;0,050100552;-0,024;eslesl
3076;6086;4946;36;1292,209178;101;746;-79,538;-83,316;3,778;1,047499309;2,645;2,674;0;esl;esl;133;-0,074224499;2,719224499;0,045224499;-0,029;eslesl
4817;5637;3338;36;1248,052404;101;744;-79,689;-83,623;3,934;1,049366914;2,637;2,674;0;esl;esl;133;-0,074422988;2,711422988;0,037422988;-0,037;eslesl
4526;6171;4058;36;1308,979428;101;746;-79,482;-83,073;3,591;1,045180041;2,653;2,674;0;esl;esl;133;-0,074026225;2,727026225;0,053026225;-0,021;eslesl
3895;6177;4477;32;1302,065468;101;746;-79,505;-83,171;3,666;1,046110308;2,64;2,674;0;esl;esl;133;-0,074348529;2,714348529;0,040348529;-0,034;eslesl
3049;5593;4796;32;1287,160848;101;751;-79,555;-83,793;4,238;1,053271322;2,658;2,674;0;esl;esl;133;-0,073902414;2,731902414;0,057902414;-0,016;eslesl
1325;5337;5679;36;1291,019557;101;748;-79,542;-83,868;4,326;1,054386362;2,653;2,674;0;esl;esl;133;-0,074026225;2,727026225;0,053026225;-0,021;eslesl
1723;5484;5725;32;1334,236512;101;745;-79,399;-83,642;4,243;1,05343896;2,65;2,674;0;esl;esl;133;-0,074100552;2,724100552;0,050100552;-0,024;eslesl
3832;5880;4578;36;1252,947348;101;749;-79,672;-83,362;3,69;1,046314891;2,626;2,674;0;esl;esl;133;-0,074696261;2,700696261;0,026696261;-0,048;eslesl
4451;6064;4343;32;1297,277307;101;744;-79,521;-83,05;3,529;1,044378215;2,626;2,674;0;esl;esl;133;-0,074696261;2,700696261;0,026696261;-0,048;eslesl
3822;6211;4722;28;1302,065468;101;748;-79,505;-83,048;3,543;1,044563235;2,624;2,674;0;esl;esl;133;-0,07474599;2,69874599;0,02474599;-0,05;eslesl
4948;6195;4024;36;1270,962747;101;747;-79,61;-82,847;3,237;1,040660721;2,616;2,674;0;esl;esl;133;-0,074945039;2,690945039;0,016945039;-0,058;eslesl
4220;5790;4242;32;1245,181963;101;748;-79,699;-83,417;3,718;1,046650523;2,614;2,674;0;esl;esl;133;-0,074994835;2,688994835;0,014994835;-0,06;eslesl
4300;6223;4391;32;1274,185977;101;749;-79,599;-82,99;3,391;1,042601038;2,612;2,674;0;esl;esl;133;-0,075044643;2,687044643;0,013044643;-0,062;eslesl
3564;5912;4884;28;1261,051495;101;747;-79,644;-83,282;3,638;1,045678268;2,62;2,674;0;esl;esl;133;-0,074845488;2,694845488;0,020845488;-0,054;eslesl
4903;6086;3806;36;1252,082142;101;745;-79,675;-83,043;3,368;1,042271729;2,626;2,674;0;esl;esl;133;-0,074696261;2,700696261;0,026696261;-0,048;eslesl
4836;5868;3674;36;1230,078482;101;744;-79,752;-83,294;3,542;1,044412679;2,627;2,674;0;esl;esl;133;-0,074671401;2,701671401;0,027671401;-0,047;eslesl
2614;5983;5593;32;1293,995665;101;748;-79,532;-83,139;3,607;1,045352814;2,627;2,674;0;esl;esl;133;-0,074671401;2,701671401;0,027671401;-0,047;eslesl
3570;5871;4752;28;1240,031796;101;745;-79,717;-83,388;3,671;1,046050403;2,63;2,674;0;esl;esl;133;-0,074596842;2,704596842;0,030596842;-0,044;eslesl
2375;5579;5510;32;1285,975875;101;749;-79,559;-83,557;3,998;1,050252014;2,646;2,674;0;esl;esl;133;-0,074199703;2,720199703;0,046199703;-0,028;eslesl
2217;5559;5195;32;1241,174434;101;750;-79,713;-83,846;4,133;1,051848507;2,62;2,674;0;esl;esl;133;-0,074845488;2,694845488;0,020845488;-0,054;eslesl
3862;6166;4738;32;1236,040842;101;746;-79,731;-83,053;3,322;1,041665099;2,626;2,674;0;esl;esl;133;-0,074696261;2,700696261;0,026696261;-0,048;eslesl
2058;5487;5623;32;1267,163986;101;746;-79,623;-83,633;4,01;1,050362332;2,635;2,674;0;esl;esl;133;-0,074472644;2,709472644;0,035472644;-0,039;eslesl
5227;6106;3651;36;1304,165842;101;747;-79,498;-82,909;3,411;1,04290674;2,646;2,674;0;esl;esl;133;-0,074199703;2,720199703;0,046199703;-0,028;eslesl
3955;5684;4410;28;1224,144882;101;749;-79,773;-83,539;3,766;1,047208955;2,63;2,674;0;esl;esl;133;-0,074596842;2,704596842;0,030596842;-0,044;eslesl
5601;5866;3261;32;1241,174434;101;746;-79,713;-82,994;3,281;1,041160162;2,616;2,674;0;esl;esl;133;-0,074945039;2,690945039;0,016945039;-0,058;eslesl
5225;6047;3825;32;1249,202433;101;745;-79,685;-82,877;3,192;1,040057727;2,624;2,674;0;esl;esl;133;-0,07474599;2,69874599;0,02474599;-0,05;eslesl
4491;6207;4470;32;1293,995665;101;750;-79,532;-82,867;3,335;1,041932807;2,64;2,674;0;esl;esl;133;-0,074348529;2,714348529;0,040348529;-0,034;eslesl
3802;6157;4946;32;1290,12806;101;750;-79,545;-82,971;3,426;1,04306996;2,638;2,674;0;esl;esl;133;-0,074398165;2,712398165;0,038398165;-0,036;eslesl
213;1054;1319;20;86,94263959;101;746;-91,259;-97,208;5,949;1,065188091;6,14;4,821;1;esl;hw;147;-0,009592361;6,149592361;1,328592361;1,319;eslhw
749;1186;813;24;62,96987356;101;745;-92,66;-97,629;4,969;1,05362616;6,14;4,821;1;esl;hw;147;-0,009592361;6,149592361;1,328592361;1,319;eslhw
186;962;1169;28;79,00104232;101;743;-91,675;-98,159;6,484;1,070728116;6,173;4,821;1;esl;hw;147;-0,00915624;6,18215624;1,36115624;1,352;eslhw
739;1240;880;24;76,97200888;101;742;-91,788;-97,265;5,477;1,059670109;6,146;4,821;1;esl;hw;147;-0,009512882;6,155512882;1,334512882;1,325;eslhw
266;1149;1041;24;73,94908783;101;742;-91,962;-97,891;5,929;1,064472282;6,169;4,821;1;esl;hw;147;-0,009208972;6,178208972;1,357208972;1,348;eslhw
763;1285;880;24;74,96055982;101;747;-91,903;-97,043;5,14;1,055928533;6,16;4,821;1;esl;hw;147;-0,00932775;6,16932775;1,34832775;1,339;eslhw
158;1032;1128;24;66,98166993;93;750;-91,675;-97,376;5,701;1,062187074;6,15;4,821;1;esl;hw;147;-0,009459942;6,159459942;1,338459942;1,329;eslhw
370;1240;1044;20;77,98890475;101;745;-91,731;-97,41;5,679;1,061909278;6,144;4,821;1;esl;hw;147;-0,009539366;6,153539366;1,332539366;1,323;eslhw
686;1115;872;20;74,96055982;101;744;-91,903;-97,892;5,989;1,065166534;6,15;4,821;1;esl;hw;147;-0,009459942;6,159459942;1,338459942;1,329;eslhw
713;1232;938;20;75,9683723;101;740;-91,845;-97,193;5,348;1,058228537;6,152;4,821;1;esl;hw;147;-0,009433486;6,161433486;1,340433486;1,331;eslhw
176;1061;1002;20;77,98890475;101;742;-91,731;-98,48;6,749;1,073573819;6,211;4,821;1;esl;hw;147;-0,008657089;6,219657089;1,398657089;1,39;eslhw
228;1077;1066;24;72,00005386;101;739;-92,078;-98,118;6,04;1,065596559;6,19;4,821;1;esl;hw;147;-0,008932534;6,198932534;1,377932534;1,369;eslhw
569;1307;925;24;66,9318488;101;746;-92,395;-97,221;4,826;1,052232264;6,159;4,821;1;esl;hw;147;-0,009340959;6,168340959;1,347340959;1,338;eslhw
722;1326;892;24;76,97200888;101;742;-91,788;-96,947;5,159;1,056205604;6,205;4,821;1;esl;hw;147;-0,008735687;6,213735687;1,392735687;1,384;eslhw
137;907;1051;24;74,96055982;101;745;-91,903;-98,934;7,031;1,076504575;6,159;4,821;1;esl;hw;147;-0,009340959;6,168340959;1,347340959;1,338;eslhw
359;1068;814;20;59,00053787;93;744;-92,226;-98,249;6,023;1,065306963;6,158;4,821;1;esl;hw;147;-0,009354171;6,167354171;1,346354171;1,337;eslhw
273;1084;1114;20;59,98683809;93;744;-92,154;-97,146;4,992;1,054170193;6,183;4,821;1;esl;hw;147;-0,009024569;6,192024569;1,371024569;1,362;eslhw
124;1139;1163;24;68,96564801;101;743;-92,265;-97,569;5,304;1,057486588;6,169;4,821;1;esl;hw;147;-0,009208972;6,178208972;1,357208972;1,348;eslhw
60;1017;1234;24;70,97948129;101;749;-92,14;-97,742;5,602;1,060798784;6,217;4,821;1;esl;hw;147;-0,008578572;6,225578572;1,404578572;1,396;eslhw
800;1177;819;24;61,96635787;93;743;-92,013;-96,802;4,789;1,052046993;6,144;4,821;1;esl;hw;147;-0,009539366;6,153539366;1,332539366;1,323;eslhw
528;1115;924;24;70,97948129;101;747;-92,14;-98,068;5,928;1,064336879;6,167;4,821;1;esl;hw;147;-0,009235351;6,176235351;1,355235351;1,346;eslhw
496;1230;969;20;72,00005386;101;736;-92,078;-97,516;5,438;1,059058624;6,156;4,821;1;esl;hw;147;-0,0093806;6,1653806;1,3443806;1,335;eslhw
123;1142;1083;24;72,00005386;101;748;-92,078;-97,86;5,782;1,062794587;6,158;4,821;1;esl;hw;147;-0,009354171;6,167354171;1,346354171;1,337;eslhw
285;1246;1149;20;82,97224122;101;747;-91,462;-97,122;5,66;1,061883624;6,156;4,821;1;esl;hw;147;-0,0093806;6,1653806;1,3443806;1,335;eslhw
508;1178;943;24;64,98794755;101;744;-92,523;-97,786;5,263;1,056883153;6,133;4,821;1;esl;hw;147;-0,00968519;6,14268519;1,32168519;1,312;eslhw
520;1268;927;24;72,9344683;101;746;-92,022;-97,452;5,43;1,059007629;6,133;4,821;1;esl;hw;147;-0,00968519;6,14268519;1,32168519;1,312;eslhw
417;1100;865;20;59,00053787;93;745;-92,226;-97,821;5,595;1,06066619;6,16;4,821;1;esl;hw;147;-0,00932775;6,16932775;1,34832775;1,339;eslhw
561;1255;970;24;75,9683723;101;749;-91,845;-97,307;5,462;1,059469759;6,152;4,821;1;esl;hw;147;-0,009433486;6,161433486;1,340433486;1,331;eslhw
740;1284;909;20;72,9344683;101;745;-92,022;-97,022;5;1,054334833;6,159;4,821;1;esl;hw;147;-0,009340959;6,168340959;1,347340959;1,338;eslhw
346;1059;940;24;76,97200888;101;742;-91,788;-98,553;6,765;1,073702445;6,171;4,821;1;esl;hw;147;-0,009182601;6,180182601;1,359182601;1,35;eslhw
2580;4369;3774;20;811,0223476;101;745;-81,561;-85,807;4,246;1,052059195;5,287;4,963;1;esl;hw;150;-0,021783583;5,308783583;0,345783583;0,324;eslhw
2329;3929;4432;28;777,0211162;101;751;-81,747;-85,751;4,004;1,048980391;5,291;4,963;1;esl;hw;150;-0,021721996;5,312721996;0,349721996;0,328;eslhw
2581;3680;3888;24;786,0185967;101;745;-81,697;-86,346;4,649;1,056905394;5,271;4,963;1;esl;hw;150;-0,022030376;5,293030376;0,330030376;0,308;eslhw
3589;4517;2839;20;743,0752928;101;750;-81,941;-85,662;3,721;1,045410722;5,253;4,963;1;esl;hw;150;-0,022308871;5,275308871;0,312308871;0,29;eslhw
3726;4415;2630;24;757,0643944;101;748;-81,86;-85,774;3,914;1,04781334;5,245;4,963;1;esl;hw;150;-0,022432938;5,267432938;0,304432938;0,282;eslhw
3489;4193;2612;20;753,0656204;101;749;-81,883;-86,194;4,311;1,052648291;5,254;4,963;1;esl;hw;150;-0,022293375;5,276293375;0,313293375;0,291;eslhw
3895;4351;2601;24;799,1583127;101;750;-81,625;-85,712;4,087;1,050070444;5,247;4,963;1;esl;hw;150;-0,022401904;5,269401904;0,306401904;0,284;eslhw
2592;3744;3798;28;778,9916837;101;751;-81,736;-86,365;4,629;1,056633552;5,275;4,963;1;esl;hw;150;-0,021968611;5,296968611;0,333968611;0,312;eslhw
2491;4059;4290;24;782,9478237;101;746;-81,714;-85,689;3,975;1,048645275;5,275;4,963;1;esl;hw;150;-0,021968611;5,296968611;0,333968611;0,312;eslhw
3794;4536;2664;24;778,0953524;101;744;-81,741;-85,587;3,846;1,047051051;5,266;4,963;1;esl;hw;150;-0,022107645;5,288107645;0,325107645;0,303;eslhw
2790;3923;3546;24;782,0469404;101;746;-81,719;-86,293;4,574;1,055972295;5,254;4,963;1;esl;hw;150;-0,022293375;5,276293375;0,313293375;0,291;eslhw
3125;4622;3335;16;828,0047368;101;748;-81,471;-85,568;4,097;1,050287832;5,256;4,963;1;esl;hw;150;-0,022262392;5,278262392;0,315262392;0,293;eslhw
