fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
15533,17229,14455,40,24064,1019,749.84,-79.339,-81.594,2.255,1.02842234,13569,13354.38572,214.6142784,0
18291,18884,13713,56,43520,1021,746.68,-79.611,-81.513,1.902,1.023891171,13576,13354.38572,221.6142784,0
16734,17997,11786,44,61696,1051,743.48,-79.58,-81.536,1.956,1.02457904,13592,13354.38572,237.6142784,0
13829,17911,15885,48,23040,1021,749.84,-79.335,-81.595,2.26,1.028486796,13562,13354.38572,207.6142784,0
17251,18349,14402,56,42240,1051,746.672,-79.284,-81.788,2.504,1.031582665,13556,13354.38572,201.6142784,0
15755,17886,11964,60,12288,1051,748.8,-79.18,-81.315,2.135,1.02696388,13600,13354.38572,245.6142784,0
4176,17210,18670,40,34048,1021,746.64,-79.235,-82.651,3.416,1.043112261,13624,13354.38572,269.6142784,0
4957,17815,19470,48,49664,1051,743.448,-79.152,-82.502,3.35,1.04232363,13628,13354.38572,273.6142784,0
7514,17482,18036,44,2560,1021,748.776,-79.415,-81.069,1.654,1.0208273,13610,13354.38572,255.6142784,0
17701,19290,11014,52,15872,1051,744.552,-79.506,-81.23,1.724,1.021683898,13621,13354.38572,266.6142784,0
16512,18139,12542,56,27904,1021,749.872,-79.465,-81.597,2.132,1.026829422,13559,13354.38572,204.6142784,0
15949,16802,14243,52,40704,1051,746.648,-79.206,-81.484,2.278,1.028760447,13542,13354.38572,187.6142784,0
16948,19014,11395,48,64000,1020,747.744,-79.075,-81.137,2.062,1.02607651,13616,13354.38572,261.6142784,0
18162,18733,13651,52,10752,1021,744.552,-79.781,-81.854,2.073,1.02598363,13576,13354.38572,221.6142784,0
13973,18452,17789,48,22016,1020,749.832,-79.798,-81.937,2.139,1.026805183,13565,13354.38572,210.6142784,0
18700,19858,12302,52,30208,1021,745.608,-79.365,-82.98,3.615,1.045549046,13604,13354.38572,249.6142784,0
15355,17273,10135,44,47872,1021,746.68,-79.189,-81,1.811,1.022869338,13608,13354.38572,253.6142784,0
15070,18688,16129,44,7424,1021,748.776,-79.635,-81.761,2.126,1.026696804,13571,13354.38572,216.6142784,0
3163,15394,16964,52,16640,1020,745.576,-80.899,-82.142,1.243,1.015364838,13632,13354.38572,277.6142784,0
15279,16484,12849,52,25600,1021,749.864,-79.23,-81.156,1.926,1.024308974,13578,13354.38572,223.6142784,0
17087,17298,14702,44,40960,1020,746.672,-79.669,-81.964,2.295,1.028806688,13533,13354.38572,178.6142784,0
8214,17632,17969,48,3072,1052,748.776,-79.45,-81.155,1.705,1.021460038,13604,13354.38572,249.6142784,0
16334,18071,12515,48,11520,1021,744.552,-79.368,-81.48,2.112,1.026610221,13563,13354.38572,208.6142784,0
17403,17892,13758,52,26112,1052,749.864,-79.689,-81.924,2.235,1.028046531,13583,13354.38572,228.6142784,0
14607,18430,16288,44,39680,1021,746.648,-79.408,-81.762,2.354,1.029644368,13566,13354.38572,211.6142784,0
4110,18239,19686,44,50688,1052,743.448,-80.941,-82.22,1.279,1.015801633,13639,13354.38572,284.6142784,0
16899,17404,13379,56,58880,1021,747.736,-79.582,-81.678,2.096,1.026337614,13568,13354.38572,213.6142784,0
18868,19603,14475,56,10496,1019,744.552,-79.469,-81.522,2.053,1.025833973,13554,13354.38572,199.6142784,0
16937,19336,15980,56,24576,1021,749.864,-79.363,-81.752,2.389,1.030102189,13563,13354.38572,208.6142784,0
13983,17127,14326,48,39936,1052,746.648,-79.226,-81.374,2.148,1.027112312,13557,13354.38572,202.6142784,0
3708,15513,16996,44,1024,1051,748.768,-80.908,-82.31,1.402,1.017328324,13621,13354.38572,266.6142784,0
19194,20328,11672,52,15616,1021,744.552,-80.99,-82.543,1.553,1.019175207,13625,13354.38572,270.6142784,0
17675,19577,11993,48,46848,1021,746.672,-79.215,-81.103,1.888,1.02383387,13603,13354.38572,248.6142784,0
5011,18374,20113,48,512,1051,744.512,-79.022,-82.17,3.148,1.039837007,13609,13354.38572,254.6142784,0
4829,17070,18570,48,17920,1021,749.832,-79.293,-82.761,3.468,1.043736522,13610,13354.38572,255.6142784,0
16791,19326,14521,60,25600,1051,741.352,-78.015,-81.418,3.403,1.043619817,10733,10717.11818,15.88182392,0
15910,17946,16309,60,2048,1021,744.52,-78.539,-80.076,1.537,1.019569895,10754,10717.11818,36.88182392,0
15576,18132,16362,60,50944,1019,747.704,-78.37,-81.87,3.5,1.044659946,10711,10717.11818,-6.118176077,0
18252,16722,9708,60,14592,1052,744.552,-78.011,-82.967,4.956,1.063529502,10704,10717.11818,-13.11817608,0
16651,17849,17006,64,55040,1021,747.704,-78.628,-80.038,1.41,1.017932543,10724,10717.11818,6.881823923,0
17345,16826,9409,56,15104,1020,744.552,-78.197,-81.039,2.842,1.036344105,10737,10717.11818,19.88182392,0
16619,18309,12515,52,60928,1019,747.744,-78.23,-81.551,3.321,1.042451745,10694,10717.11818,-23.11817608,0
15714,16831,13297,52,9216,1051,744.544,-78.079,-81.388,3.309,1.042380153,10671,10717.11818,-46.11817608,0
17373,17329,13045,64,43008,1021,746.68,-78.58,-81.672,3.092,1.039348435,10716,10717.11818,-1.118176077,0
16721,19202,15706,56,23552,1020,749.84,-78.155,-81.53,3.375,1.043183418,10712,10717.11818,-5.118176077,0
17046,18363,16135,52,56320,1052,743.456,-78.697,-80.214,1.517,1.019276465,10774,10717.11818,56.88182392,0
16538,17439,15832,60,22784,1021,745.584,-78.096,-81.655,3.559,1.045572116,10728,10717.11818,10.88182392,0
18481,18707,13037,64,27904,1051,749.872,-78.105,-81.515,3.41,1.043659177,10756,10717.11818,38.88182392,0
16656,17789,11624,56,28928,1051,745.608,-78.311,-81.455,3.144,1.040147617,10701,10717.11818,-16.11817608,0
18176,17636,12188,56,60672,1021,747.744,-78.141,-81.386,3.245,1.041527495,10755,10717.11818,37.88182392,0
18234,18408,14426,64,58880,1051,743.48,-78.719,-80.01,1.291,1.016400107,10773,10717.11818,55.88182392,0
17611,17154,12222,68,27392,1021,745.616,-78.304,-81.567,3.263,1.041670924,10669,10717.11818,-48.11817608,0
17151,17319,13824,64,58112,1020,747.736,-78.277,-81.81,3.533,1.045134586,10701,10717.11818,-16.11817608,0
17012,18618,17256,60,22016,1019,749.832,-78.506,-80.112,1.606,1.020457035,10729,10717.11818,11.88182392,0
15121,17692,12914,56,26624,1021,745.616,-79.875,-81.298,1.423,1.017815336,10728,10717.11818,10.88182392,0
17743,17034,11338,68,45056,1051,746.672,-78.356,-81.449,3.093,1.039473684,10702,10717.11818,-15.11817608,0
16649,16638,13310,56,8704,1021,748.8,-78.161,-81.567,3.406,1.04357672,10689,10717.11818,-28.11817608,0
16230,18343,12391,60,28416,1020,745.616,-78.147,-81.37,3.223,1.041242786,10714,10717.11818,-3.118176077,0
16307,18859,14484,60,57600,1019,747.736,-78.119,-81.422,3.303,1.042281647,10661,10717.11818,-56.11817608,0
17799,18900,15165,60,8960,1021,748.8,-78.483,-80.003,1.52,1.019367252,10768,10717.11818,50.88182392,0
15388,17750,12367,56,60416,1052,743.488,-79.898,-81.243,1.345,1.016833963,10720,10717.11818,2.881823923,0
13740,16775,16753,68,16896,1021,745.576,-79.961,-81.583,1.622,1.020284889,10720,10717.11818,2.881823923,0
16361,18143,16776,68,36352,1021,746.648,-78.647,-80.133,1.486,1.018894554,10755,10717.11818,37.88182392,0
17159,17084,10407,52,62976,1021,747.736,-79.987,-81.114,1.127,1.01408979,10687,10717.11818,-30.11817608,0
15202,17234,12622,60,26880,1052,749.872,-78.012,-81.167,3.155,1.040442496,10693,10717.11818,-24.11817608,0
15871,17340,17298,68,3584,1020,744.52,-78.461,-80.065,1.604,1.020443278,10765,10717.11818,47.88182392,0
16471,19317,17935,64,52736,1021,747.712,-78.052,-81.713,3.661,1.046904628,10690,10717.11818,-27.11817608,0
16119,17398,17205,72,3328,1019,748.776,-78.504,-80.099,1.595,1.020317436,10774,10717.11818,56.88182392,0
16716,18112,12983,56,27136,1021,749.872,-78.079,-81.467,3.388,1.043391949,10735,10717.11818,17.88182392,0
15832,18027,16627,60,3328,1051,744.52,-78.406,-81.905,3.499,1.044626687,10748,10717.11818,30.88182392,0
16026,17954,12548,56,27648,1020,745.616,-78.039,-81.305,3.266,1.041850869,10686,10717.11818,-31.11817608,0
17690,18464,10597,56,47616,1019,746.68,-78.259,-81.222,2.963,1.03786146,10661,10717.11818,-56.11817608,0
16806,17317,10313,56,63232,1021,747.736,-78.028,-81.142,3.114,1.039908751,10686,10717.11818,-31.11817608,0
15644,17364,14713,52,22528,1020,749.84,-78.176,-81.717,3.541,1.045295231,10671,10717.11818,-46.11817608,0
16769,16534,12656,60,58880,1021,743.48,-78.042,-81.435,3.393,1.04347659,10699,10717.11818,-18.11817608,0
17751,18204,16387,56,7168,1020,744.52,-78.845,-80.214,1.369,1.017363181,10741,10717.11818,23.88182392,0
17249,17788,11418,52,29184,1020,745.608,-78.178,-81.382,3.204,1.040983397,10667,10717.11818,-50.11817608,0
17320,16470,9608,68,47104,1022,746.68,-78.092,-81.112,3.02,1.038672335,10678,10717.11818,-39.11817608,0
16613,18454,13087,72,60160,1020,747.744,-78.519,-81.532,3.013,1.038372878,10767,10717.11818,49.88182392,0
17817,16828,10796,72,12800,1019,748.8,-78.652,-81.318,2.666,1.03389615,10754,10717.11818,36.88182392,0
18197,16756,10234,56,29952,1021,749.864,-79.808,-82.932,3.124,1.039143945,10739,10717.11818,21.88182392,0
17980,16747,9519,60,47616,1052,742.424,-78.2,-81.016,2.816,1.03601023,10703,10717.11818,-14.11817608,0
17542,17254,13310,68,58880,1021,743.48,-78.38,-81.697,3.317,1.042319469,10705,10717.11818,-12.11817608,0
16702,17687,11414,52,12800,1021,744.544,-79.977,-81.283,1.306,1.016329695,10691,10717.11818,-26.11817608,0
16974,16739,13365,72,25088,1020,745.608,-78.235,-81.56,3.325,1.04250016,10675,10717.11818,-42.11817608,0
15651,18945,17637,60,35840,1025,746.648,-79.928,-81.596,1.668,1.020868782,10705,10717.11818,-12.11817608,0
15889,18137,13432,52,59392,1051,747.744,-79.969,-81.548,1.579,1.019745151,10704,10717.11818,-13.11817608,0
17232,17528,9776,64,64256,1020,747.744,-78.612,-81.179,2.567,1.032654048,10737,10717.11818,19.88182392,0
16554,18304,11577,52,29440,1051,749.864,-78.048,-81.311,3.263,1.041807606,10689,10717.11818,-28.11817608,0
15008,17789,13912,60,57088,1051,743.456,-79.849,-81.426,1.577,1.019749778,10701,10717.11818,-16.11817608,0
17035,17778,14432,68,57856,1021,743.48,-78.281,-81.456,3.175,1.040559012,10720,10717.11818,2.881823923,0
16166,18047,12414,52,11520,1020,744.552,-78.16,-81.461,3.301,1.042233879,10769,10717.11818,51.88182392,0
16982,18111,13353,76,26624,1022,745.616,-78.022,-81.602,3.58,1.045884494,10739,10717.11818,21.88182392,0
15961,18312,16836,64,37376,1021,746.64,-78.206,-81.667,3.461,1.044254917,10677,10717.11818,-40.11817608,0
17463,16659,12836,64,42496,1020,746.672,-78.334,-81.628,3.294,1.042050706,10703,10717.11818,-14.11817608,0
15265,17205,13441,56,58112,1051,747.736,-79.956,-81.305,1.349,1.016871779,10711,10717.11818,-6.118176077,0
15720,18870,17754,64,2816,1021,748.776,-78.07,-81.763,3.693,1.047303702,10716,10717.11818,-1.118176077,0
17087,17660,16301,56,6656,1051,748.776,-78.438,-81.929,3.491,1.044506489,10723,10717.11818,5.881823923,0
16633,17721,17485,76,20224,1021,749.84,-78.645,-80.287,1.642,1.020878632,10746,10717.11818,28.88182392,0
16208,18593,16658,64,5120,1020,744.512,-79.852,-81.337,1.485,1.018596904,10683,10717.11818,-34.11817608,0
16519,18276,11938,52,12544,1020,744.544,-78.079,-81.412,3.333,1.042687534,10750,10717.11818,32.88182392,0
16056,18058,16219,64,19968,1022,745.584,-78.556,-80.073,1.517,1.019311065,10751,10717.11818,33.88182392,0
16760,17179,13620,60,25600,1020,745.608,-78.107,-81.481,3.374,1.043197153,10696,10717.11818,-21.11817608,0
13387,17641,15780,60,37376,1020,746.64,-79.995,-81.418,1.423,1.017788612,10749,10717.11818,31.88182392,0
16321,18214,12790,52,44032,1022,746.68,-78.022,-81.482,3.46,1.044346466,10733,10717.11818,15.88182392,0
16231,18652,17911,60,52992,1022,747.712,-79.778,-81.354,1.576,1.01975482,10667,10717.11818,-50.11817608,0
16829,19137,13837,52,59648,1020,747.744,-78.122,-81.441,3.319,1.042484831,10721,10717.11818,3.881823923,0
17565,16519,11743,56,60416,1051,747.744,-78.483,-81.43,2.947,1.037549533,10733,10717.11818,15.88182392,0
17037,18446,13772,72,9728,1021,748.8,-78.047,-81.612,3.565,1.045677605,10708,10717.11818,-9.118176077,0
17852,16737,9960,64,14080,1052,748.8,-78.117,-81.039,2.922,1.03740543,10703,10717.11818,-14.11817608,0
14187,17242,14473,52,22528,1021,749.84,-79.807,-81.394,1.587,1.019885474,10693,10717.11818,-24.11817608,0
16579,18000,11879,64,28672,1020,749.864,-78.386,-81.357,2.971,1.037902176,10718,10717.11818,0.881823923,0
15827,17846,14258,60,57856,1052,743.48,-78.336,-81.574,3.238,1.041334763,10745,10717.11818,27.88182392,0
17707,18846,13140,64,60672,1021,743.488,-78.032,-81.535,3.503,1.044891839,10752,10717.11818,34.88182392,0
15724,16622,13368,60,57856,1047,743.48,-78.097,-81.292,3.195,1.040910662,10659,10717.11818,-58.11817608,0
14970,17856,14291,60,7936,1022,744.52,-78.078,-81.463,3.385,1.043354082,10693,10717.11818,-24.11817608,0
16161,18226,12903,48,11008,1020,744.552,-78.094,-81.344,3.25,1.041616513,10702,10717.11818,-15.11817608,0
18483,18512,11892,52,12800,1051,744.544,-78.053,-81.362,3.309,1.042394271,10657,10717.11818,-60.11817608,0
14142,17938,17037,60,17408,1021,745.576,-79.918,-81.506,1.588,1.019870367,10710,10717.11818,-7.118176077,0
16855,17871,16209,52,22784,1052,745.584,-78.214,-81.849,3.635,1.046475056,10700,10717.11818,-17.11817608,0
17374,17400,13182,52,26368,1021,745.608,-78.317,-81.674,3.357,1.042864257,10722,10717.11818,4.881823923,0
14050,16982,16909,60,33280,1020,746.64,-79.97,-81.735,1.765,1.022070777,10759,10717.11818,41.88182392,0
16319,18266,12872,52,43776,1051,746.68,-78.219,-81.408,3.189,1.040770145,10704,10717.11818,-13.11817608,0
18674,19003,11924,64,46080,1021,746.672,-78.124,-81.316,3.192,1.040858123,10716,10717.11818,-1.118176077,0
17773,18668,11295,56,46592,1051,746.672,-78.216,-81.366,3.15,1.04027309,10682,10717.11818,-35.11817608,0
18097,16595,10428,60,45824,1021,746.672,-78.22,-81.123,2.903,1.03711327,10665,10717.11818,-52.11817608,0
15954,17527,17397,68,51968,1021,747.712,-78.504,-80.162,1.658,1.021119943,10753,10717.11818,35.88182392,0
16336,17697,12934,52,59648,1021,747.744,-78.215,-81.53,3.315,1.042383175,10704,10717.11818,-13.11817608,0
14000,16857,17171,52,256,1052,748.768,-78.071,-81.688,3.617,1.046329623,10735,10717.11818,17.88182392,0
17820,17721,15130,60,57344,1021,747.736,-78.812,-80.044,1.232,1.015632137,10703,10717.11818,-14.11817608,0
18051,16621,9874,56,63232,1020,747.736,-78.22,-81.113,2.893,1.036985426,10677,10717.11818,-40.11817608,0
14929,17603,16269,64,2048,1051,740.264,-78.309,-81.877,3.568,1.04556309,10723,10717.11818,5.881823923,0
15962,18107,14672,56,7424,1021,748.776,-78.2,-81.781,3.581,1.045792839,10702,10717.11818,-15.11817608,0
14272,16974,13944,56,7424,1051,748.776,-79.915,-81.192,1.277,1.015979478,10699,10717.11818,-18.11817608,0
16449,18280,16407,60,5120,1021,748.768,-78.602,-80.144,1.542,1.019617821,10779,10717.11818,61.88182392,0
16108,17893,12833,52,10752,1021,748.808,-78.239,-81.479,3.24,1.041411572,10735,10717.11818,17.88182392,0
17477,17377,13381,64,9728,1020,748.8,-78.345,-81.784,3.439,1.04389559,10777,10717.11818,59.88182392,0
16798,18392,16501,56,5888,1021,748.768,-78.685,-80.236,1.551,1.019711508,10753,10717.11818,35.88182392,0
16936,17698,15641,72,7168,1020,748.776,-78.626,-80.029,1.403,1.01784397,10740,10717.11818,22.88182392,0
18437,19028,13693,64,11008,1051,748.808,-78.161,-81.624,3.463,1.044305984,10714,10717.11818,-3.118176077,0
17955,18626,10618,56,14848,1021,748.808,-78.309,-81.28,2.971,1.037939445,10702,10717.11818,-15.11817608,0
16663,18277,12083,56,12288,1020,748.8,-78.123,-81.363,3.24,1.041473062,10725,10717.11818,7.881823923,0
15814,18006,12518,52,11264,1021,748.808,-78.02,-81.368,3.348,1.042912074,10705,10717.11818,-12.11817608,0
16199,17709,16521,56,3840,1020,748.776,-78.662,-80.116,1.454,1.018484147,10755,10717.11818,37.88182392,0
16656,18195,12113,56,12288,1051,748.8,-79.978,-81.285,1.307,1.016341994,10734,10717.11818,16.88182392,0
17056,17687,11263,48,13056,1051,748.8,-78.085,-81.334,3.249,1.041608504,10728,10717.11818,10.88182392,0
16740,17862,12978,60,10496,1020,748.808,-78.178,-81.679,3.501,1.04478242,10718,10717.11818,0.881823923,0
16178,17953,12291,52,11776,1051,748.808,-79.97,-81.328,1.358,1.016981368,10724,10717.11818,6.881823923,0
16555,17580,16400,72,4864,1021,748.768,-78.269,-81.937,3.668,1.04686402,10687,10717.11818,-30.11817608,0
17792,18744,14023,64,9984,1021,748.8,-78.169,-81.715,3.546,1.045363251,10712,10717.11818,-5.118176077,0
18450,16780,8878,68,65280,1020,747.744,-78.115,-82.897,4.782,1.061217436,10690,10717.11818,-27.11817608,0
15569,17903,14272,56,6912,1051,748.776,-78.033,-81.542,3.509,1.044968154,10700,10717.11818,-17.11817608,0
15096,17869,16579,56,512,1021,748.768,-78.297,-81.813,3.516,1.044905935,10741,10717.11818,23.88182392,0
18253,16524,8900,64,65024,1021,747.744,-78.3,-82.928,4.628,1.059106003,10706,10717.11818,-11.11817608,0
16591,18159,13180,64,59904,1020,747.744,-78.418,-81.643,3.225,1.041125762,10720,10717.11818,2.881823923,0
18458,18813,13171,52,60416,1051,747.744,-78.136,-81.548,3.412,1.043667452,10706,10717.11818,-11.11817608,0
16038,17273,11603,48,61184,1021,747.744,-78.171,-81.25,3.079,1.039388008,10713,10717.11818,-4.118176077,0
16855,17957,16629,60,55296,1020,747.712,-78.219,-81.839,3.62,1.046280316,10689,10717.11818,-28.11817608,0
14522,17048,13227,56,58368,1022,747.736,-78.012,-81.229,3.217,1.041237246,10696,10717.11818,-21.11817608,0
15806,18052,12881,48,59904,1020,747.744,-78.146,-81.399,3.253,1.041627211,10703,10717.11818,-14.11817608,0
15945,18366,16649,56,53760,1021,747.704,-78.328,-81.705,3.377,1.043113574,10691,10717.11818,-26.11817608,0
15038,18010,14503,52,56576,1052,747.712,-78.129,-81.51,3.381,1.043274584,10663,10717.11818,-54.11817608,0
17564,18352,9910,60,48640,1021,746.68,-78.205,-81.091,2.886,1.036903011,10689,10717.11818,-28.11817608,0
17629,17172,12478,68,43520,1021,746.68,-78.298,-81.61,3.312,1.042299931,10749,10717.11818,31.88182392,0
17449,17769,13412,64,42752,1020,746.672,-78.239,-81.696,3.457,1.044185125,10754,10717.11818,36.88182392,0
16898,18640,12732,60,44544,1022,746.68,-78.12,-81.414,3.294,1.042165899,10729,10717.11818,11.88182392,0
16059,18066,15253,68,37376,1020,746.64,-78.101,-81.851,3.75,1.04801475,10694,10717.11818,-23.11817608,0
15520,16675,15121,72,38144,1020,746.64,-78.122,-81.564,3.442,1.044059292,10731,10717.11818,13.88182392,0
17914,17737,13668,68,26368,1019,745.608,-78.627,-81.783,3.156,1.040138884,10731,10717.11818,13.88182392,0
16657,16720,11277,52,28416,1021,745.616,-79.933,-81.146,1.213,1.015175209,10704,10717.11818,-13.11817608,0
16871,17266,15526,56,23296,1020,745.584,-78.238,-81.758,3.52,1.044990925,10692,10717.11818,-25.11817608,0
15589,17762,13594,56,25856,1021,745.608,-78.134,-81.408,3.274,1.041902373,10730,10717.11818,12.88182392,0
15426,17736,17346,64,19968,1020,745.584,-79.851,-81.353,1.502,1.018810034,10703,10717.11818,-14.11817608,0
14699,16899,17701,56,17152,1051,745.576,-78.152,-81.776,3.624,1.046371174,10673,10717.11818,-44.11817608,0
17303,17165,13833,72,8960,1021,744.544,-78.257,-81.745,3.488,1.044571093,10755,10717.11818,37.88182392,0
16418,19329,17857,64,3840,1019,744.52,-78.052,-81.754,3.702,1.047429919,10706,10717.11818,-11.11817608,0
17203,17271,11856,64,60928,1021,743.488,-78.629,-81.555,2.926,1.037212733,10743,10717.11818,25.88182392,0
16715,17625,11212,60,62208,1020,743.48,-78.02,-81.212,3.192,1.040912587,10735,10717.11818,17.88182392,0
17337,17756,13507,72,26368,1020,749.864,-78.524,-81.783,3.259,1.041503235,10762,10717.11818,44.88182392,0
15947,17671,16821,68,20736,1051,749.832,-78.527,-81.989,3.462,1.044086747,10754,10717.11818,36.88182392,0
15945,18643,14787,52,23296,1021,749.84,-78.234,-81.582,3.348,1.042794693,10734,10717.11818,16.88182392,0
17001,18499,12875,52,11520,1020,748.808,-78.101,-81.583,3.482,1.044583296,10706,10717.11818,-11.11817608,0
14229,16934,13557,64,8448,1022,748.8,-79.859,-81.108,1.249,1.015640066,10734,10717.11818,16.88182392,0
17449,17611,11666,52,61440,1021,747.736,-78.289,-81.484,3.195,1.040810331,10723,10717.11818,5.881823923,0
15643,18161,15253,52,55040,1020,747.704,-78.175,-81.799,3.624,1.046357531,10743,10717.11818,25.88182392,0
16313,18813,15976,52,55040,1051,747.704,-78.384,-81.738,3.354,1.042789345,10667,10717.11818,-50.11817608,0
17263,17921,13423,68,43008,1021,746.68,-78.238,-81.692,3.454,1.044147345,10721,10717.11818,3.881823923,0
18509,17681,10406,60,30720,1020,745.616,-79.91,-81.021,1.111,1.013903141,10707,10717.11818,-10.11817608,0
16208,17904,11496,60,29184,1051,745.608,-78.227,-81.275,3.048,1.038963529,10672,10717.11818,-45.11817608,0
18113,15751,8878,60,15104,1021,744.552,-79.697,-82.635,2.938,1.036864625,10670,10717.11818,-47.11817608,0
17065,18505,12672,56,11776,1020,744.552,-78.126,-81.441,3.315,1.042431457,10714,10717.11818,-3.118176077,0
17054,16615,10376,52,62464,1021,743.48,-79.922,-82.987,3.065,1.038349891,10683,10717.11818,-34.11817608,0
15516,17326,17814,56,52224,1051,743.456,-78.169,-81.684,3.515,1.044966675,10680,10717.11818,-37.11817608,0
16740,16711,10855,48,28928,1052,749.864,-78.115,-81.201,3.086,1.039505857,10699,10717.11818,-18.11817608,0
18206,16903,8939,60,16128,1021,748.808,-78.005,-82.906,4.901,1.062829306,10689,10717.11818,-28.11817608,0
17081,18513,12629,56,60928,1023,747.744,-78.192,-81.503,3.311,1.042344485,10730,10717.11818,12.88182392,0
16994,17795,13465,68,58880,1021,747.736,-78.082,-81.623,3.541,1.045349761,10703,10717.11818,-14.11817608,0
18435,19095,14022,64,43264,1051,746.68,-78.38,-81.771,3.391,1.043263588,10708,10717.11818,-9.118176077,0
18097,15800,8885,52,31488,1021,745.616,-79.752,-82.706,2.954,1.037039823,10705,10717.11818,-12.11817608,0
16680,18984,14937,56,24576,1021,745.608,-79.855,-81.276,1.421,1.017794753,10700,10717.11818,-17.11817608,0
16606,17609,11041,52,13312,1052,744.544,-78.276,-81.359,3.083,1.039386274,10755,10717.11818,37.88182392,0
14988,17387,15765,64,4096,1021,744.512,-78.026,-81.658,3.632,1.046548586,10723,10717.11818,5.881823923,0
17505,18680,17391,60,6144,1021,748.776,-78.638,-80.098,1.46,1.018566088,10717,10717.11818,-0.118176077,0
13845,16898,16911,64,512,1021,748.768,-78.167,-81.753,3.586,1.045876137,10675,10717.11818,-42.11817608,0
16158,17254,13768,64,57344,1021,747.736,-78.068,-81.634,3.566,1.045678127,10729,10717.11818,11.88182392,0
16718,18278,12421,52,44544,1021,746.68,-78.146,-81.389,3.243,1.041499245,10762,10717.11818,44.88182392,0
17035,17800,13368,76,26624,1020,745.616,-78.47,-81.747,3.277,1.041761183,10778,10717.11818,60.88182392,0
17968,16049,8902,56,15360,1051,744.552,-79.771,-82.729,2.958,1.037081145,10726,10717.11818,8.881823923,0
13980,16486,15974,60,2560,1021,744.52,-79.893,-81.415,1.522,1.01905048,10660,10717.11818,-57.11817608,0
15974,17718,12548,60,60160,1052,743.488,-79.929,-81.277,1.348,1.016864968,10717,10717.11818,-0.118176077,0
17261,16940,12063,60,27648,1050,749.872,-78.551,-81.529,2.978,1.037911675,10770,10717.11818,52.88182392,0
15516,17892,17240,56,20224,1020,749.84,-78.143,-81.621,3.478,1.044508145,10702,10717.11818,-15.11817608,0
16784,19340,15172,60,7936,1051,748.776,-78.079,-81.456,3.377,1.043251066,10710,10717.11818,-7.118176077,0
14182,17743,15000,48,55552,1020,747.712,-78.029,-81.46,3.431,1.043970831,10744,10717.11818,26.88182392,0
16940,18301,16694,52,38656,1051,746.64,-78.326,-81.987,3.661,1.046740546,10725,10717.11818,7.881823923,0
15989,16713,13439,60,24576,1021,745.608,-79.976,-81.473,1.497,1.018718115,10721,10717.11818,3.881823923,0
16816,17960,12248,60,11776,1052,744.552,-78.164,-81.414,3.25,1.041579244,10713,10717.11818,-4.118176077,0
16453,18419,12636,52,27904,1020,749.872,-78.182,-81.431,3.249,1.04155688,10730,10717.11818,12.88182392,0
16966,18386,15964,68,6656,1019,748.776,-78.541,-80.081,1.54,1.019607593,10730,10717.11818,12.88182392,0
16783,17989,17236,60,55040,1021,747.704,-78.692,-80.09,1.398,1.017765465,10738,10717.11818,20.88182392,0
15936,17970,12517,52,44288,1051,746.68,-78.027,-81.416,3.389,1.043433683,10726,10717.11818,8.881823923,0
16606,16493,10951,60,12288,1020,744.544,-79.915,-81.008,1.093,1.013677032,10705,10717.11818,-12.11817608,0
15610,17783,17841,64,36096,1051,742.392,-79.77,-81.329,1.559,1.019543688,10690,10717.11818,-27.11817608,0
16600,17717,15331,52,7168,1048,748.776,-78.142,-81.666,3.524,1.045097387,10698,10717.11818,-19.11817608,0
17625,16730,9614,52,63744,1021,747.744,-79.947,-82.944,2.997,1.037487335,10682,10717.11818,-35.11817608,0
18944,18687,10768,56,47616,1020,746.68,-78.072,-81.201,3.129,1.040078389,10667,10717.11818,-50.11817608,0
17599,17129,9136,60,32512,1051,745.616,-78.394,-82.999,4.605,1.05874174,10745,10717.11818,27.88182392,0
14674,18179,17526,56,18432,1021,745.584,-79.867,-81.502,1.635,1.020471534,10688,10717.11818,-29.11817608,0
15397,16687,14732,64,5888,1021,744.512,-78.169,-81.575,3.406,1.04357226,10689,10717.11818,-28.11817608,0
15014,17382,15925,64,17920,1021,749.832,-79.954,-81.689,1.735,1.021699977,10694,10717.11818,-23.11817608,0
16951,18164,13195,56,59904,1021,747.744,-78.341,-81.425,3.084,1.03936636,10753,10717.11818,35.88182392,0
14134,18600,16699,52,50688,1052,747.704,-78.118,-81.51,3.392,1.043421491,10680,10717.11818,-37.11817608,0
16717,18052,12929,68,27136,1021,745.616,-78.344,-81.543,3.199,1.040832738,10747,10717.11818,29.88182392,0
17607,17236,12001,72,11520,1020,744.552,-78.576,-81.617,3.041,1.038701385,10739,10717.11818,21.88182392,0
14031,17190,17406,60,1792,1051,744.512,-79.907,-81.51,1.603,1.020060821,10676,10717.11818,-41.11817608,0
14919,16622,13572,48,24576,1019,749.864,-78.004,-81.271,3.267,1.041882468,10675,10717.11818,-42.11817608,0
16187,18098,15073,60,5120,1021,748.768,-78.019,-81.753,3.734,1.047860137,10674,10717.11818,-43.11817608,0
17374,17071,9419,56,48128,1020,746.68,-79.995,-82.97,2.975,1.037189824,10697,10717.11818,-20.11817608,0
