fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env;
3348;4077;3416;44;1049,138492;101;749;-80,443;-85,86;5,417;1,067339607;9,967;9,943;0;1_hw;1_hw;336;0,028254684;9,938745316;-0,004254684;0,024;1_hw1_hw;
3952;3890;3173;52;1023,134717;101;745;-80,552;-85,717;5,165;1,064120072;10,012;9,943;0;1_hw;1_hw;336;0,028581909;9,983418091;0,040418091;0,069;1_hw1_hw;
3742;3893;2556;44;1046,002738;101;745;-80,456;-86,3;5,844;1,072635975;9,978;9,943;0;1_hw;1_hw;336;0,028334867;9,949665133;0,006665133;0,035;1_hw1_hw;
3729;3631;3689;52;1011,190129;101;751;-80,603;-85,73;5,127;1,063608054;9,984;9,943;0;1_hw;1_hw;336;0,028378551;9,955621449;0,012621449;0,041;1_hw1_hw;
3550;4016;2946;40;1034,029244;101;747;-80,506;-86,096;5,59;1,069435818;9,964;9,943;0;1_hw;1_hw;336;0,028232794;9,935767206;-0,007232794;0,021;1_hw1_hw;
3958;3912;2634;48;1039,041326;101;750;-80,485;-86,039;5,554;1,069006647;9,978;9,943;0;1_hw;1_hw;336;0,028334867;9,949665133;0,006665133;0,035;1_hw1_hw;
3950;3906;3126;44;1039,041326;101;745;-80,485;-85,737;5,252;1,065254395;9,991;9,943;0;1_hw;1_hw;336;0,028429467;9,962570533;0,019570533;0,048;1_hw1_hw;
3654;3548;3461;52;1034,982058;101;746;-80,502;-86,037;5,535;1,068756056;9,991;9,943;0;1_hw;1_hw;336;0,028429467;9,962570533;0,019570533;0,048;1_hw1_hw;
3559;3906;2952;48;1019,137592;101;748;-80,569;-86,187;5,618;1,069729052;9,978;9,943;0;1_hw;1_hw;336;0,028334867;9,949665133;0,006665133;0,035;1_hw1_hw;
3438;3943;3510;48;1039,99876;101;745;-80,481;-85,839;5,358;1,066574719;9,998;9,943;0;1_hw;1_hw;336;0,028480332;9,969519668;0,026519668;0,055;1_hw1_hw;
3591;4014;3201;52;1019,137592;101;751;-80,569;-85,887;5,318;1,066005536;9,958;9,943;0;1_hw;1_hw;336;0,028188985;9,929811015;-0,013188985;0,015;1_hw1_hw;
3348;3927;3098;40;1032,126245;101;747;-80,514;-86,235;5,721;1,071055965;9,998;9,943;0;1_hw;1_hw;336;0,028480332;9,969519668;0,026519668;0,055;1_hw1_hw;
4009;3801;2324;48;1068,151418;101;748;-80,365;-86,272;5,907;1,073502146;9,978;9,943;0;1_hw;1_hw;336;0,028334867;9,949665133;0,006665133;0,035;1_hw1_hw;
3972;3677;2478;40;1045,039777;101;750;-80,46;-86,331;5,871;1,072967934;9,958;9,943;0;1_hw;1_hw;336;0,028188985;9,929811015;-0,013188985;0,015;1_hw1_hw;
3790;3560;3079;40;1053,01079;101;746;-80,427;-86,201;5,774;1,071791811;9,995;9,943;0;1_hw;1_hw;336;0,028458539;9,966541461;0,023541461;0,052;1_hw1_hw;
3852;3811;3159;52;1065,940151;101;746;-80,374;-85,877;5,503;1,068467415;9,976;9,943;0;1_hw;1_hw;336;0,028320298;9,947679702;0,004679702;0,033;1_hw1_hw;
3897;3393;2922;52;1049,138492;101;748;-80,443;-86,356;5,913;1,073505463;10,002;9,943;0;1_hw;1_hw;336;0,028509375;9,973490625;0,030490625;0,059;1_hw1_hw;
3517;3899;3068;52;1029,041338;101;746;-80,527;-86,146;5,619;1,069777838;9,976;9,943;0;1_hw;1_hw;336;0,028320298;9,947679702;0,004679702;0,033;1_hw1_hw;
3595;3901;3697;52;1029,041338;101;752;-80,527;-85,613;5,086;1,06315894;9,978;9,943;0;1_hw;1_hw;336;0,028334867;9,949665133;0,006665133;0,035;1_hw1_hw;
2170;3473;3421;40;1302,065468;101;746;-79,505;-87,281;7,776;1,097805169;4,571;4,619;0;1_hw;1_hw;342;-0,03356538;4,60456538;-0,01443462;-0,048;1_hw1_hw;
5351;1977;3615;40;1261,051495;101;750;-79,644;-85,235;5,591;1,07019989;4,544;4,619;0;1_hw;1_hw;342;-0,034040902;4,578040902;-0,040959098;-0,075;1_hw1_hw;
2646;5384;4591;44;1405,182787;101;749;-79,174;-84,262;5,088;1,064263521;4,537;4,619;0;1_hw;1_hw;342;-0,034164577;4,571164577;-0,047835423;-0,082;1_hw1_hw;
6401;6327;5082;44;1495,315452;101;750;-78,904;-81,539;2,635;1,033395012;4,632;4,619;0;1_hw;1_hw;342;-0,032499833;4,664499833;0,045499833;0,013;1_hw1_hw;
4823;6340;5984;36;1468,02287;101;751;-78,984;-81,858;2,874;1,036387116;4,563;4,619;0;1_hw;1_hw;342;-0,033706026;4,596706026;-0,022293974;-0,056;1_hw1_hw;
4630;5686;6081;44;1336,081102;101;748;-79,393;-82,248;2,855;1,035960349;4,544;4,619;0;1_hw;1_hw;342;-0,034040902;4,578040902;-0,040959098;-0,075;1_hw1_hw;
6411;6174;5531;36;1404,212457;101;750;-79,177;-81,419;2,242;1,028316304;4,574;4,619;0;1_hw;1_hw;342;-0,033512692;4,607512692;-0,011487308;-0,045;1_hw1_hw;
5797;6028;5582;48;1290,12806;101;744;-79,545;-81,778;2,233;1,02807216;4,525;4,619;0;1_hw;1_hw;342;-0,034376969;4,559376969;-0,059623031;-0,094;1_hw1_hw;
6456;5957;4295;44;1489,130714;101;748;-78,922;-82,021;3,099;1,039266618;4,637;4,619;0;1_hw;1_hw;342;-0,032413029;4,669413029;0,050413029;0,018;1_hw1_hw;
6200;6275;5151;44;1602,259375;101;752;-78,604;-81,641;3,037;1,038636711;4,642;4,619;0;1_hw;1_hw;342;-0,032326305;4,674326305;0,055326305;0,023;1_hw1_hw;
6064;6286;5172;60;1566,148076;101;747;-78,703;-81,696;2,993;1,038029046;4,656;4,619;0;1_hw;1_hw;342;-0,032083909;4,688083909;0,069083909;0,037;1_hw1_hw;
6336;5684;3864;40;1458,252808;101;749;-79,013;-82,412;3,399;1,043018238;4,636;4,619;0;1_hw;1_hw;342;-0,032430383;4,668430383;0,049430383;0,017;1_hw1_hw;
6368;5707;3758;44;1514,024215;101;745;-78,85;-82,419;3,569;1,045263158;4,656;4,619;0;1_hw;1_hw;342;-0,032083909;4,688083909;0,069083909;0,037;1_hw1_hw;
6104;6286;4200;48;1510,194281;101;744;-78,861;-82,076;3,215;1,040767933;4,634;4,619;0;1_hw;1_hw;342;-0,032465101;4,666465101;0,047465101;0,015;1_hw1_hw;
5910;6168;5795;52;1548,220527;101;747;-78,753;-81,55;2,797;1,035516107;4,634;4,619;0;1_hw;1_hw;342;-0,032465101;4,666465101;0,047465101;0,015;1_hw1_hw;
5942;6255;4300;48;1482,971556;101;751;-78,94;-82,145;3,205;1,040600456;4,632;4,619;0;1_hw;1_hw;342;-0,032499833;4,664499833;0,045499833;0,013;1_hw1_hw;
6352;5552;3510;52;1481,265205;101;745;-78,945;-82,609;3,664;1,046412059;4,668;4,619;0;1_hw;1_hw;342;-0,031876643;4,699876643;0,080876643;0,049;1_hw1_hw;
6364;6167;5110;48;1525,221158;101;748;-78,818;-81,629;2,811;1,035664442;4,632;4,619;0;1_hw;1_hw;342;-0,032499833;4,664499833;0,045499833;0,013;1_hw1_hw;
5797;6257;4285;56;1512,282133;101;748;-78,855;-82,23;3,375;1,042800076;4,637;4,619;0;1_hw;1_hw;342;-0,032413029;4,669413029;0,050413029;0,018;1_hw1_hw;
6141;6282;4787;44;1498,072464;101;752;-78,896;-81,822;2,926;1,037086798;4,636;4,619;0;1_hw;1_hw;342;-0,032430383;4,668430383;0,049430383;0,017;1_hw1_hw;
6390;5929;4932;56;1503,948003;101;745;-78,879;-81,812;2,933;1,037183534;4,668;4,619;0;1_hw;1_hw;342;-0,031876643;4,699876643;0,080876643;0,049;1_hw1_hw;
6338;5844;3827;44;1447,21422;101;751;-79,046;-82,334;3,288;1,041596033;4,637;4,619;0;1_hw;1_hw;342;-0,032413029;4,669413029;0,050413029;0,018;1_hw1_hw;
6056;6248;3920;44;1512,978725;101;747;-78,853;-82,232;3,379;1,042851889;4,642;4,619;0;1_hw;1_hw;342;-0,032326305;4,674326305;0,055326305;0,023;1_hw1_hw;
6123;6019;3779;56;1507,067906;101;749;-78,87;-82,381;3,511;1,044516293;4,604;4,619;0;1_hw;1_hw;342;-0,032987432;4,636987432;0,017987432;-0,015;1_hw1_hw;
684;1647;1764;20;165,9330215;101;745;-88,452;-93,838;5,386;1,060891783;9,225;8,903;1;nxp;1_hw;343;0,022540319;9,202459681;0,299459681;0,322;nxp1_hw;
1481;1902;1136;24;157,0119912;101;743;-88,692;-93,312;4,62;1,05209038;9,211;8,903;1;nxp;1_hw;343;0,022426435;9,188573565;0,285573565;0,308;nxp1_hw;
431;1473;1775;28;158,9398582;101;749;-88,639;-94,417;5,778;1,065185753;9,209;8,903;1;nxp;1_hw;343;0,022410147;9,186589853;0,283589853;0,306;nxp1_hw;
1145;1824;1291;28;161,9693433;101;747;-88,557;-93,829;5,272;1,059532279;9,216;8,903;1;nxp;1_hw;343;0,022467135;9,193532865;0,290532865;0,313;nxp1_hw;
521;1348;1589;24;152,0312342;101;744;-88,832;-95,186;6,354;1,071528278;9,204;8,903;1;nxp;1_hw;343;0,022369405;9,181630595;0,278630595;0,301;nxp1_hw;
650;1532;1576;20;149,9798177;101;749;-88,891;-94,622;5,731;1,064472219;9,195;8,903;1;nxp;1_hw;343;0,022295994;9,172704006;0,269704006;0,292;nxp1_hw;
964;1744;1345;20;159,9678918;101;747;-88,611;-94,207;5,596;1,06315243;9,209;8,903;1;nxp;1_hw;343;0,022410147;9,186589853;0,283589853;0,306;nxp1_hw;
820;1790;1544;20;160,9655068;101;744;-88,584;-93,86;5,276;1,059559288;9,204;8,903;1;nxp;1_hw;343;0,022369405;9,181630595;0,278630595;0,301;nxp1_hw;
1261;1830;1301;24;153,9688341;101;746;-88,777;-93,61;4,833;1,054439776;9,218;8,903;1;nxp;1_hw;343;0,022483406;9,195516594;0,292516594;0,315;nxp1_hw;
755;1767;1566;28;163,9958361;101;745;-88,503;-93,941;5,438;1,061444245;9,186;8,903;1;nxp;1_hw;343;0,022222485;9,163777515;0,260777515;0,283;nxp1_hw;
567;1470;1749;20;157,0119912;101;749;-88,692;-94,39;5,698;1,064244802;9,195;8,903;1;nxp;1_hw;343;0,022295994;9,172704006;0,269704006;0,292;nxp1_hw;
1069;1862;1451;20;157,9911722;101;748;-88,665;-93,555;4,89;1,055151413;9,221;8,903;1;nxp;1_hw;343;0,022507805;9,198492195;0,295492195;0,318;nxp1_hw;
1201;1836;1317;24;163,9958361;101;742;-88,503;-93,665;5,162;1,058325706;9,204;8,903;1;nxp;1_hw;343;0,022369405;9,181630595;0,278630595;0,301;nxp1_hw;
581;1595;1646;24;157,9911722;101;750;-88,665;-94,351;5,686;1,064129025;9,216;8,903;1;nxp;1_hw;343;0,022467135;9,193532865;0,290532865;0,313;nxp1_hw;
1318;1904;1243;20;160,9655068;101;743;-88,584;-93,433;4,849;1,054739005;9,204;8,903;1;nxp;1_hw;343;0,022369405;9,181630595;0,278630595;0,301;nxp1_hw;
969;1853;1532;20;155,9670369;101;746;-88,721;-93,552;4,831;1,054451595;9,191;8,903;1;nxp;1_hw;343;0,022263335;9,168736665;0,265736665;0,288;nxp1_hw;
388;1475;1892;24;152,9441328;101;748;-88,806;-94,113;5,307;1,059759476;9,211;8,903;1;nxp;1_hw;343;0,022426435;9,188573565;0,285573565;0,308;nxp1_hw;
836;1678;1474;24;153,9688341;101;745;-88,777;-94,277;5,5;1,061952983;9,207;8,903;1;nxp;1_hw;343;0,022393854;9,184606146;0,281606146;0,304;nxp1_hw;
552;1479;1721;24;157,0119912;101;749;-88,692;-94,459;5,767;1,065022775;9,221;8,903;1;nxp;1_hw;343;0,022507805;9,198492195;0,295492195;0,318;nxp1_hw;
1278;1767;1174;24;152,9441328;101;743;-88,806;-93,949;5,143;1,057912754;9,218;8,903;1;nxp;1_hw;343;0,022483406;9,195516594;0,292516594;0,315;nxp1_hw;
1389;1711;1046;20;159,9678918;101;747;-88,611;-94,08;5,469;1,0617192;9,195;8,903;1;nxp;1_hw;343;0,022295994;9,172704006;0,269704006;0,292;nxp1_hw;
502;1493;1761;24;161,9693433;101;749;-88,557;-94,358;5,801;1,065505832;9,225;8,903;1;nxp;1_hw;343;0,022540319;9,202459681;0,299459681;0,322;nxp1_hw;
1016;1842;1497;24;154,9647148;101;749;-88,749;-93,587;4,838;1,05451329;9,217;8,903;1;nxp;1_hw;343;0,022475271;9,194524729;0,291524729;0,314;nxp1_hw;
630;1702;1705;28;162,97944;101;744;-88,53;-93,901;5,371;1,0606687;9,217;8,903;1;nxp;1_hw;343;0,022475271;9,194524729;0,291524729;0,314;nxp1_hw;
939;1716;1346;24;159,9678918;101;749;-88,611;-94,315;5,704;1,064371241;9,204;8,903;1;nxp;1_hw;343;0,022369405;9,181630595;0,278630595;0,301;nxp1_hw;
1429;1818;1105;24;155,9670369;101;742;-88,721;-93,651;4,93;1,055567453;9,186;8,903;1;nxp;1_hw;343;0,022222485;9,163777515;0,260777515;0,283;nxp1_hw;
602;1644;1722;24;152,9441328;101;744;-88,806;-94,022;5,216;1,05873477;9,207;8,903;1;nxp;1_hw;343;0,022393854;9,184606146;0,281606146;0,304;nxp1_hw;
787;1810;1651;28;161,9693433;101;749;-88,557;-93,617;5,06;1,05713834;9,2;8,903;1;nxp;1_hw;343;0,02233679;9,17766321;0,27466321;0,297;nxp1_hw;
877;1761;1399;24;157,0119912;101;749;-88,692;-94,171;5,479;1,061775583;9,2;8,903;1;nxp;1_hw;343;0,02233679;9,17766321;0,27466321;0,297;nxp1_hw;
925;1810;1553;20;152,0312342;101;750;-88,832;-93,668;4,836;1,054439841;9,191;8,903;1;nxp;1_hw;343;0,022263335;9,168736665;0,265736665;0,288;nxp1_hw;
4989;6519;5704;32;1847,280396;101;751;-77,986;-81,829;3,843;1,049278076;0,892;1,008;0;1_hw;1_hw;347;-0,108889753;1,000889753;-0,007110247;-0,116;1_hw1_hw;
5226;6138;5118;32;1747,965358;101;749;-78,226;-82,227;4,001;1,051146678;0,895;1,008;0;1_hw;1_hw;347;-0,108931753;1,003931753;-0,004068247;-0,113;1_hw1_hw;
4996;6531;5755;32;1864,373071;101;746;-77,946;-81,794;3,848;1,049367511;0,899;1,008;0;1_hw;1_hw;347;-0,108985759;1,007985759;-1,42E-05;-0,109;1_hw1_hw;
5283;6178;5199;36;1824,033546;101;750;-78,041;-82,136;4,095;1,052472418;0,898;1,008;0;1_hw;1_hw;347;-0,108972469;1,006972469;-0,001027531;-0,11;1_hw1_hw;
4702;6329;5969;28;1797,350684;101;747;-78,105;-81,923;3,818;1,048882914;0,893;1,008;0;1_hw;1_hw;347;-0,108903897;1,001903897;-0,006096103;-0,115;1_hw1_hw;
5166;6500;5561;32;1872,116286;101;750;-77,928;-81,832;3,904;1,050097526;0,884;1,008;0;1_hw;1_hw;347;-0,108771371;0,992771371;-0,015228629;-0,124;1_hw1_hw;
6286;6375;3772;36;1862,227867;101;744;-77,951;-82,077;4,126;1,052930687;0,888;1,008;0;1_hw;1_hw;347;-0,108831733;0,996831733;-0,011168267;-0,12;1_hw1_hw;
5517;6578;5145;32;1854,952621;101;745;-77,968;-81,818;3,85;1,049379233;0,9;1,008;0;1_hw;1_hw;347;-0,108998908;1,008998908;0,000998908;-0,108;1_hw1_hw;
5874;6480;4920;28;1892,050925;101;747;-77,882;-81,796;3,914;1,050255515;0,891;1,008;0;1_hw;1_hw;347;-0,108875466;0,999875466;-0,008124534;-0,117;1_hw1_hw;
4953;6617;5643;28;1825,293979;101;746;-78,038;-81,819;3,781;1,048450755;0,9;1,008;0;1_hw;1_hw;347;-0,108998908;1,008998908;0,000998908;-0,108;1_hw1_hw;
6216;6373;4279;32;1863,085652;101;744;-77,949;-81,933;3,984;1,051110341;0,915;1,008;0;1_hw;1_hw;347;-0,109179652;1,024179652;0,016179652;-0,093;1_hw1_hw;
5194;6209;5167;36;1805,23116;101;750;-78,086;-82,177;4,091;1,052390954;0,905;1,008;0;1_hw;1_hw;347;-0,109062567;1,014062567;0,006062567;-0,103;1_hw1_hw;
4787;6481;6096;32;1818,163024;101;750;-78,055;-81,737;3,682;1,047171866;0,892;1,008;0;1_hw;1_hw;347;-0,108889753;1,000889753;-0,007110247;-0,116;1_hw1_hw;
4638;6501;5666;32;1780,052541;101;749;-78,147;-82,009;3,862;1,049419683;0,875;1,008;0;1_hw;1_hw;347;-0,108626809;0,983626809;-0,024373191;-0,133;1_hw1_hw;
5907;6153;3908;32;1720,017325;101;750;-78,296;-82,38;4,084;1,05216103;0,921;1,008;0;1_hw;1_hw;347;-0,109243523;1,030243523;0,022243523;-0,087;1_hw1_hw;
6259;6453;4427;36;1926,339461;101;745;-77,804;-81,808;4,004;1,05146265;0,898;1,008;0;1_hw;1_hw;347;-0,108972469;1,006972469;-0,001027531;-0,11;1_hw1_hw;
5200;6466;5144;32;1825,293979;101;747;-78,038;-82,035;3,997;1,051218637;0,905;1,008;0;1_hw;1_hw;347;-0,109062567;1,014062567;0,006062567;-0,103;1_hw1_hw;
4876;6471;5915;32;1822,354323;101;748;-78,045;-81,798;3,753;1,048087642;0,885;1,008;0;1_hw;1_hw;347;-0,108786683;0,993786683;-0,014213317;-0,123;1_hw1_hw;
5178;6158;5326;36;1805,23116;101;750;-78,086;-82,136;4,05;1,051865891;0,899;1,008;0;1_hw;1_hw;347;-0,108985759;1,007985759;-1,42E-05;-0,109;1_hw1_hw;
4604;6533;6219;36;1900,346614;101;751;-77,863;-81,716;3,853;1,049484351;0,867;1,008;0;1_hw;1_hw;347;-0,108487864;0,975487864;-0,032512136;-0,141;1_hw1_hw;
6407;6185;3561;32;1877,296287;101;749;-77,916;-82,189;4,273;1,054841111;0,892;1,008;0;1_hw;1_hw;347;-0,108889753;1,000889753;-0,007110247;-0,116;1_hw1_hw;
5763;6066;4369;36;1836,254281;101;751;-78,012;-82,327;4,315;1,055312003;0,885;1,008;0;1_hw;1_hw;347;-0,108786683;0,993786683;-0,014213317;-0,123;1_hw1_hw;
6285;6316;4043;36;1866,950577;101;749;-77,94;-82,015;4,075;1,052283808;0,893;1,008;0;1_hw;1_hw;347;-0,108903897;1,001903897;-0,006096103;-0,115;1_hw1_hw;
5232;6377;5438;36;1788,26889;101;747;-78,127;-81,931;3,804;1,048689954;0,9;1,008;0;1_hw;1_hw;347;-0,108998908;1,008998908;0,000998908;-0,108;1_hw1_hw;
5964;5905;3501;36;1779,232985;101;745;-78,149;-82,651;4,502;1,057607903;0,87;1,008;0;1_hw;1_hw;347;-0,108541141;0,978541141;-0,029458859;-0,138;1_hw1_hw;
4992;6130;5425;36;1796,109547;101;752;-78,108;-82,191;4,083;1,052273775;0,882;1,008;0;1_hw;1_hw;347;-0,108740301;0,990740301;-0,017259699;-0,126;1_hw1_hw;
5813;6316;4923;36;1865,231844;101;745;-77,944;-81,917;3,973;1,050972493;0,897;1,008;0;1_hw;1_hw;347;-0,108959039;1,005959039;-0,002040961;-0,111;1_hw1_hw;
5684;6394;4716;36;1815,234852;101;747;-78,062;-82,029;3,967;1,05081858;0,921;1,008;0;1_hw;1_hw;347;-0,109243523;1,030243523;0,022243523;-0,087;1_hw1_hw;
5384;6386;4878;32;1834,141432;101;748;-78,017;-82,115;4,098;1,052527013;0,915;1,008;0;1_hw;1_hw;347;-0,109179652;1,024179652;0,016179652;-0,093;1_hw1_hw;
4550;6266;5859;28;1793,216892;101;747;-78,115;-82,081;3,966;1,050771299;0,891;1,008;0;1_hw;1_hw;347;-0,108875466;0,999875466;-0,008124534;-0,117;1_hw1_hw;
5281;6028;5177;36;1801,079244;101;746;-78,096;-82,234;4,138;1,052986068;0,889;1,008;0;1_hw;1_hw;347;-0,108846456;0,997846456;-0,010153544;-0,119;1_hw1_hw;
6157;6119;4013;28;1858,372719;101;745;-77,96;-82,214;4,254;1,054566444;0,888;1,008;0;1_hw;1_hw;347;-0,108831733;0,996831733;-0,011168267;-0,12;1_hw1_hw;
5151;6171;5500;32;1838,369564;101;748;-78,007;-82,055;4,048;1,051892779;0,881;1,008;0;1_hw;1_hw;347;-0,108724542;0,989724542;-0,018275458;-0,127;1_hw1_hw;
5349;6401;5175;36;1799,006868;101;744;-78,101;-81,987;3,886;1,049756085;0,872;1,008;0;1_hw;1_hw;347;-0,108575874;0,980575874;-0,027424126;-0,136;1_hw1_hw;
5075;6545;5518;32;1820,257467;101;749;-78,05;-81,868;3,818;1,048917361;0,902;1,008;0;1_hw;1_hw;347;-0,109024788;1,011024788;0,003024788;-0,106;1_hw1_hw;
5839;6094;4098;32;1791,97861;101;746;-78,118;-82,38;4,262;1,054558488;0,885;1,008;0;1_hw;1_hw;347;-0,108786683;0,993786683;-0,014213317;-0,123;1_hw1_hw;
5086;6537;5512;32;1820,257467;101;751;-78,05;-81,87;3,82;1,048942985;0,902;1,008;0;1_hw;1_hw;347;-0,109024788;1,011024788;0,003024788;-0,106;1_hw1_hw;
5500;6314;4736;40;1831,187526;101;745;-78,024;-82,162;4,138;1,053034964;0,894;1,008;0;1_hw;1_hw;347;-0,108917896;1,002917896;-0,005082104;-0,114;1_hw1_hw;
5273;6530;5284;36;1818,163024;101;748;-78,055;-81,897;3,842;1,049221703;0,897;1,008;0;1_hw;1_hw;347;-0,108959039;1,005959039;-0,002040961;-0,111;1_hw1_hw;
6185;6203;3921;32;1863,085652;101;749;-77,949;-82,183;4,234;1,054317567;0,895;1,008;0;1_hw;1_hw;347;-0,108931753;1,003931753;-0,004068247;-0,113;1_hw1_hw;
4936;6050;5395;32;1803,154007;101;750;-78,091;-82,28;4,189;1,053642545;0,872;1,008;0;1_hw;1_hw;347;-0,108575874;0,980575874;-0,027424126;-0,136;1_hw1_hw;
4760;6290;5899;28;1826,134752;101;751;-78,036;-81,957;3,921;1,05024604;0,868;1,008;0;1_hw;1_hw;347;-0,108505781;0,976505781;-0,031494219;-0,14;1_hw1_hw;
5016;6470;5412;36;1817,325922;101;751;-78,057;-81,989;3,932;1,050373445;0,893;1,008;0;1_hw;1_hw;347;-0,108903897;1,001903897;-0,006096103;-0,115;1_hw1_hw;
2796;4132;3205;48;1167,973048;101;747;-79,977;-86,365;6,388;1,079872963;10,835;10,768;0;1_hw;1_hw;348;0,03421183;10,80078817;0,03278817;0,067;1_hw1_hw;
2390;3725;3343;48;1164,21401;101;747;-79,991;-86,946;6,955;1,086947282;10,805;10,768;0;1_hw;1_hw;348;0,034017863;10,77098214;0,002982137;0,037;1_hw1_hw;
2590;3986;3378;48;1160,199894;101;745;-80,006;-86,51;6,504;1,081293903;10,839;10,768;0;1_hw;1_hw;348;0,034237631;10,80476237;0,036762369;0,071;1_hw1_hw;
3042;4166;3007;48;1172,014059;101;750;-79,962;-86,305;6,343;1,079325179;10,845;10,768;0;1_hw;1_hw;348;0,034276306;10,81072369;0,042723694;0,077;1_hw1_hw;
2380;3477;3360;48;1174,174978;101;750;-79,954;-87,195;7,241;1,090564575;10,838;10,768;0;1_hw;1_hw;348;0,034231182;10,80376882;0,035768818;0,07;1_hw1_hw;
3288;4009;2644;52;1151,152395;101;746;-80,04;-86,527;6,487;1,081046977;10,838;10,768;0;1_hw;1_hw;348;0,034231182;10,80376882;0,035768818;0,07;1_hw1_hw;
2223;3677;3900;52;1146,127205;101;752;-80,059;-86,553;6,494;1,081115178;10,83;10,768;0;1_hw;1_hw;348;0,034179559;10,79582044;0,027820441;0,062;1_hw1_hw;
2109;3168;3712;48;1150,092632;101;750;-80,044;-87,314;7,27;1,090825046;10,837;10,768;0;1_hw;1_hw;348;0,034224733;10,80277527;0,034775267;0,069;1_hw1_hw;
2588;4087;3355;52;1166,092015;101;749;-79,984;-86,428;6,444;1,080566113;10,852;10,768;0;1_hw;1_hw;348;0,034321385;10,81767862;0,049678615;0,084;1_hw1_hw;
3364;4084;2626;52;1150,092632;101;746;-80,044;-86,399;6,355;1,079393833;10,839;10,768;0;1_hw;1_hw;348;0,034237631;10,80476237;0,036762369;0,071;1_hw1_hw;
2568;4103;3408;52;1163,142223;101;747;-79,995;-86,38;6,385;1,079817489;10,84;10,768;0;1_hw;1_hw;348;0,034244079;10,80575592;0,037755921;0,072;1_hw1_hw;
2625;4089;3506;48;1156,199617;101;749;-80,021;-86,275;6,254;1,078154484;10,835;10,768;0;1_hw;1_hw;348;0,03421183;10,80078817;0,03278817;0,067;1_hw1_hw;
2503;3759;3346;48;1173,094021;101;750;-79,958;-86,83;6,872;1,085945121;10,835;10,768;0;1_hw;1_hw;348;0,03421183;10,80078817;0,03278817;0,067;1_hw1_hw;
3243;3889;2361;52;1167,16652;101;745;-79,98;-86,882;6,902;1,086296574;10,837;10,768;0;1_hw;1_hw;348;0,034224733;10,80277527;0,034775267;0,069;1_hw1_hw;
2431;3888;3603;52;1143,227917;101;745;-80,07;-86,51;6,44;1,080429624;10,823;10,768;0;1_hw;1_hw;348;0,034134341;10,78886566;0,020865659;0,055;1_hw1_hw;
2512;3984;3643;52;1150,092632;101;751;-80,044;-86,329;6,285;1,078519314;10,835;10,768;0;1_hw;1_hw;348;0,03421183;10,80078817;0,03278817;0,067;1_hw1_hw;
3045;4184;3044;52;1167,973048;101;751;-79,977;-86,258;6,281;1,078535079;10,844;10,768;0;1_hw;1_hw;348;0,034269862;10,80973014;0,041730138;0,076;1_hw1_hw;
3124;4088;2807;48;1147,183313;101;747;-80,055;-86,467;6,412;1,080094935;10,816;10,768;0;1_hw;1_hw;348;0,034089079;10,78191092;0,013910921;0,048;1_hw1_hw;
3126;4137;2907;48;1184,221172;101;750;-79,917;-86,344;6,427;1,080420937;10,841;10,768;0;1_hw;1_hw;348;0,034250526;10,80674947;0,038749474;0,073;1_hw1_hw;
3424;4004;2477;48;1167,973048;101;747;-79,977;-86,525;6,548;1,081873539;10,825;10,768;0;1_hw;1_hw;348;0,034147265;10,79085274;0,022852735;0,057;1_hw1_hw;
2830;3908;3065;48;1182,041764;101;748;-79,925;-86,684;6,759;1,084566781;10,835;10,768;0;1_hw;1_hw;348;0,03421183;10,80078817;0,03278817;0,067;1_hw1_hw;
2994;3690;2487;48;1156,199617;101;748;-80,021;-87,237;7,216;1,090176329;10,847;10,768;0;1_hw;1_hw;348;0,03428919;10,81271081;0,04471081;0,079;1_hw1_hw;
2335;3782;3804;48;1155,135208;101;751;-80,025;-86,482;6,457;1,080687285;10,833;10,768;0;1_hw;1_hw;348;0,034198924;10,79880108;0,030801076;0,065;1_hw1_hw;
3222;4085;2730;44;1158,064694;101;748;-80,014;-86,445;6,431;1,080373435;10,825;10,768;0;1_hw;1_hw;348;0,034147265;10,79085274;0,022852735;0,057;1_hw1_hw;
2330;3692;3791;48;1151,152395;101;746;-80,04;-86,584;6,544;1,08175912;10,839;10,768;0;1_hw;1_hw;348;0,034237631;10,80476237;0,036762369;0,071;1_hw1_hw;
2577;3960;3439;48;1145,072069;101;745;-80,063;-86,492;6,429;1,080299264;10,846;10,768;0;1_hw;1_hw;348;0,034282748;10,81171725;0,043717252;0,078;1_hw1_hw;
2412;3969;3675;48;1145,072069;101;751;-80,063;-86,376;6,313;1,078850405;10,834;10,768;0;1_hw;1_hw;348;0,034205378;10,79979462;0,031794622;0,066;1_hw1_hw;
3178;4089;2866;48;1130,141496;101;747;-80,12;-86,381;6,261;1,078145282;10,816;10,768;0;1_hw;1_hw;348;0,034089079;10,78191092;0,013910921;0,048;1_hw1_hw;
2795;4107;3208;52;1174,98635;101;745;-79,951;-86,389;6,438;1,080524321;10,838;10,768;0;1_hw;1_hw;348;0,034231182;10,80376882;0,035768818;0,07;1_hw1_hw;
