,channel,bitrate,preamble,prf,tx_gain,T_N,T_W,T_E,T_Floor,antennaTypeAnchor,antennaTypeTag,x_tag,y_tag,z_tag,x_anchor,y_anchor,z_anchor,anchorNumber,LOS,RXPACC,fpindex,pkindex,fp_ampl1,fp_ampl2,fp_ampl3,pkpathampl,std_noise,RX_power,FP_power,LDEthreshold,t1,t2,t3,t4,t5,timestamp,estimated_range,actual_range,error,location_ID,newlabel,newlabeli,fpi,loc_tag,NLOS
15952,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,753.0,46856.0,-,12833.0,12341.0,12460.0,-,68.0,-85.804,-92.465,-,-,-,-,-,-,2693552204.0,5306.0,5402.8566518093,-96,22,good,1,732,22-18,NLOS
15953,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,720.0,47763.0,-,12921.0,13371.0,12099.0,-,76.0,-84.583,-91.034,-,-,-,-,-,-,2718731414.0,5325.0,5402.8566518093,-77,22,good,1,746,22-18,NLOS
15954,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,759.0,47669.0,-,13564.0,14357.0,9312.0,-,68.0,-84.316,-92.438,-,-,-,-,-,-,381347555.0,5329.0,5402.8566518093,-73,22,good,1,744,22-18,NLOS
15955,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,840.0,47675.0,-,14865.0,14751.0,9062.0,-,76.0,-85.93,-93.94,-,-,-,-,-,-,1875173103.0,5315.0,5402.8566518093,-87,22,good,1,744,22-18,NLOS
15956,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,745.0,47662.0,-,12742.0,15386.0,10562.0,-,72.0,-84.009,-92.898,-,-,-,-,-,-,592152327.0,5329.0,5402.8566518093,-73,22,good,1,744,22-18,NLOS
15957,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,663.0,47919.0,-,10427.0,12812.0,8698.0,-,68.0,-84.43299999999999,-92.252,-,-,-,-,-,-,1950476299.0,5339.0,5402.8566518093,-63,22,good,1,748,22-18,NLOS
15958,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,696.0,46960.0,-,11289.0,13201.0,8873.0,-,72.0,-84.148,-92.21,-,-,-,-,-,-,3697457601.0,5306.0,5402.8566518093,-96,22,good,1,733,22-18,NLOS
15959,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,702.0,47804.0,-,10787.0,13411.0,7988.0,-,80.0,-84.493,-93.896,-,-,-,-,-,-,4136680055.0,5353.0,5402.8566518093,-49,22,good,1,746,22-18,NLOS
15960,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,687.0,47747.0,-,12232.0,11768.0,11801.0,-,60.0,-84.064,-92.828,-,-,-,-,-,-,3377241764.0,5334.0,5402.8566518093,-68,22,good,1,746,22-18,NLOS
15962,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,761.0,47633.0,-,13022.0,13058.0,12388.0,-,80.0,-84.249,-92.565,-,-,-,-,-,-,4287848214.0,5282.0,5402.8566518093,-120,22,good,1,744,22-18,NLOS
15965,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,767.0,47883.0,-,13329.0,12780.0,13218.0,-,80.0,-84.29700000000001,-92.688,-,-,-,-,-,-,356239926.0,5320.0,5402.8566518093,-82,22,good,1,748,22-18,NLOS
15966,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,732.0,46708.0,-,13460.0,12106.0,7820.0,-,68.0,-84.12200000000001,-93.867,-,-,-,-,-,-,2558751398.0,5320.0,5402.8566518093,-82,22,good,1,729,22-18,NLOS
15967,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,736.0,47832.0,-,12235.0,12818.0,11098.0,-,76.0,-84.304,-92.328,-,-,-,-,-,-,2018665044.0,5306.0,5402.8566518093,-96,22,good,1,747,22-18,NLOS
15968,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,664.0,47977.0,-,11497.0,12904.0,9138.0,-,80.0,-84.365,-92.639,-,-,-,-,-,-,1419715535.0,5339.0,5402.8566518093,-63,22,good,1,749,22-18,NLOS
15969,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,678.0,47996.0,-,10792.0,13148.0,7703.0,-,72.0,-84.434,-92.059,-,-,-,-,-,-,3308985808.0,5381.0,5402.8566518093,-21,22,good,1,749,22-18,NLOS
15970,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,686.0,47584.0,-,11196.0,13839.0,10844.0,-,76.0,-84.568,-92.913,-,-,-,-,-,-,136821079.0,5343.0,5402.8566518093,-59,22,good,1,743,22-18,NLOS
15971,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,816.0,47872.0,-,14920.0,14459.0,14698.0,-,72.0,-84.22399999999999,-91.139,-,-,-,-,-,-,2398449695.0,5306.0,5402.8566518093,-96,22,good,1,748,22-18,NLOS
15972,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,686.0,47649.0,-,11133.0,13947.0,10648.0,-,68.0,-84.625,-92.886,-,-,-,-,-,-,3452987667.0,5334.0,5402.8566518093,-68,22,good,1,744,22-18,NLOS
15973,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,746.0,47654.0,-,12496.0,14739.0,10793.0,-,60.0,-84.329,-92.706,-,-,-,-,-,-,61006600.0,5348.0,5402.8566518093,-54,22,good,1,744,22-18,NLOS
15974,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,730.0,47008.0,-,11597.0,13575.0,9916.0,-,64.0,-85.334,-92.195,-,-,-,-,-,-,2929204648.0,5297.0,5402.8566518093,-105,22,good,1,734,22-18,NLOS
15975,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,682.0,47828.0,-,11736.0,12840.0,10597.0,-,64.0,-84.124,-92.763,-,-,-,-,-,-,1579819594.0,5329.0,5402.8566518093,-73,22,good,1,747,22-18,NLOS
15976,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,658.0,47879.0,-,12099.0,11987.0,11980.0,-,72.0,-84.126,-91.266,-,-,-,-,-,-,600959516.0,5325.0,5402.8566518093,-77,22,good,1,748,22-18,NLOS
15977,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,770.0,47838.0,-,13081.0,13965.0,10909.0,-,64.0,-84.052,-92.388,-,-,-,-,-,-,297043531.0,5315.0,5402.8566518093,-87,22,good,1,747,22-18,NLOS
15978,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,737.0,46561.0,-,12743.0,12839.0,10050.0,-,76.0,-85.757,-92.227,-,-,-,-,-,-,3157883707.0,5301.0,5402.8566518093,-101,22,good,1,727,22-18,NLOS
15979,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,639.0,47815.0,-,12455.0,12447.0,11913.0,-,76.0,-84.705,-91.701,-,-,-,-,-,-,2938015821.0,5292.0,5402.8566518093,-110,22,good,1,747,22-18,NLOS
15980,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,700.0,46529.0,-,13212.0,11467.0,13614.0,-,72.0,-85.89399999999999,-91.272,-,-,-,-,-,-,3756960618.0,5311.0,5402.8566518093,-91,22,good,1,727,22-18,NLOS
15981,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,730.0,47644.0,-,10955.0,13666.0,10817.0,-,84.0,-84.137,-92.264,-,-,-,-,-,-,3613153040.0,5325.0,5402.8566518093,-77,22,good,1,744,22-18,NLOS
15982,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,647.0,47689.0,-,11568.0,12050.0,11576.0,-,76.0,-84.286,-91.201,-,-,-,-,-,-,1495454948.0,5320.0,5402.8566518093,-82,22,good,1,745,22-18,NLOS
15983,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,704.0,47576.0,-,12337.0,12515.0,10595.0,-,72.0,-84.557,-92.552,-,-,-,-,-,-,1568079.0,5339.0,5402.8566518093,-63,22,good,1,743,22-18,NLOS
15984,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,842.0,47942.0,-,15607.0,14583.0,15591.0,-,76.0,-84.215,-91.2,-,-,-,-,-,-,2634296804.0,5329.0,5402.8566518093,-73,22,good,1,749,22-18,NLOS
15985,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,725.0,47305.0,-,12212.0,13814.0,12512.0,-,72.0,-84.19200000000001,-91.012,-,-,-,-,-,-,735763575.0,5376.0,5402.8566518093,-26,22,good,1,739,22-18,NLOS
15986,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,766.0,47816.0,-,12083.0,13892.0,11935.0,-,64.0,-85.867,-92.4,-,-,-,-,-,-,3976255058.0,5325.0,5402.8566518093,-77,22,good,1,747,22-18,NLOS
15987,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,752.0,47605.0,-,12965.0,15097.0,9743.0,-,72.0,-84.06,-92.645,-,-,-,-,-,-,3908193093.0,5339.0,5402.8566518093,-63,22,good,1,743,22-18,NLOS
15988,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,680.0,46610.0,-,12310.0,13442.0,11428.0,-,76.0,-84.26100000000001,-91.263,-,-,-,-,-,-,3672410400.0,5325.0,5402.8566518093,-77,22,good,1,728,22-18,NLOS
15989,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,689.0,47754.0,-,11924.0,11852.0,12091.0,-,68.0,-84.41799999999999,-92.818,-,-,-,-,-,-,1639137955.0,5325.0,5402.8566518093,-77,22,good,1,746,22-18,NLOS
15990,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,684.0,47724.0,-,11539.0,12618.0,8756.0,-,68.0,-84.384,-92.229,-,-,-,-,-,-,3073201879.0,5348.0,5402.8566518093,-54,22,good,1,745,22-18,NLOS
15991,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,780.0,46689.0,-,13279.0,13858.0,10523.0,-,60.0,-85.728,-92.222,-,-,-,-,-,-,1959157937.0,5320.0,5402.8566518093,-82,22,good,1,729,22-18,NLOS
15992,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,792.0,46660.0,-,14840.0,14962.0,14263.0,-,88.0,-84.322,-91.398,-,-,-,-,-,-,2474251499.0,5329.0,5402.8566518093,-73,22,good,1,729,22-18,NLOS
15993,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,739.0,47574.0,-,12251.0,12750.0,11195.0,-,76.0,-84.28399999999999,-92.301,-,-,-,-,-,-,3537603397.0,5282.0,5402.8566518093,-120,22,good,1,743,22-18,NLOS
15994,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,729.0,47663.0,-,13567.0,12972.0,8752.0,-,72.0,-84.37100000000001,-92.329,-,-,-,-,-,-,980423922.0,5320.0,5402.8566518093,-82,22,good,1,744,22-18,NLOS
15996,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,702.0,47893.0,-,11108.0,13489.0,11522.0,-,64.0,-84.305,-92.748,-,-,-,-,-,-,2178966030.0,5334.0,5402.8566518093,-68,22,good,1,748,22-18,NLOS
15997,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,719.0,46639.0,-,12557.0,15011.0,10221.0,-,68.0,-84.446,-91.004,-,-,-,-,-,-,1462228233.0,5381.0,5402.8566518093,-21,22,good,1,728,22-18,NLOS
15998,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,748.0,47815.0,-,13952.0,12200.0,13867.0,-,72.0,-84.429,-91.071,-,-,-,-,-,-,541715542.0,5325.0,5402.8566518093,-77,22,good,1,747,22-18,NLOS
15999,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,706.0,47951.0,-,12447.0,13287.0,11308.0,-,60.0,-85.98299999999999,-92.905,-,-,-,-,-,-,4077239758.0,5339.0,5402.8566518093,-63,22,good,1,749,22-18,NLOS
16000,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,685.0,47633.0,-,12505.0,13288.0,11121.0,-,72.0,-84.38600000000001,-91.141,-,-,-,-,-,-,103519494.0,5339.0,5402.8566518093,-63,22,good,1,744,22-18,NLOS
16002,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,680.0,47732.0,-,11178.0,13043.0,8439.0,-,60.0,-84.213,-92.248,-,-,-,-,-,-,3638915253.0,5381.0,5402.8566518093,-21,22,good,1,745,22-18,NLOS
16003,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,693.0,47646.0,-,11896.0,11776.0,9498.0,-,76.0,-84.348,-92.132,-,-,-,-,-,-,483497198.0,5301.0,5402.8566518093,-101,22,good,1,744,22-18,NLOS
16004,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,668.0,46661.0,-,11677.0,11660.0,12108.0,-,68.0,-84.10700000000001,-92.985,-,-,-,-,-,-,3419757288.0,5339.0,5402.8566518093,-63,22,good,1,729,22-18,NLOS
16005,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,796.0,47690.0,-,14641.0,13474.0,13731.0,-,72.0,-84.277,-92.909,-,-,-,-,-,-,1681196756.0,5334.0,5402.8566518093,-68,22,good,1,745,22-18,NLOS
16006,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,707.0,47960.0,-,12844.0,14216.0,11418.0,-,64.0,-84.458,-91.238,-,-,-,-,-,-,322871249.0,5357.0,5402.8566518093,-45,22,good,1,749,22-18,NLOS
16007,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,771.0,47656.0,-,13980.0,14126.0,10135.0,-,72.0,-84.20200000000001,-92.488,-,-,-,-,-,-,1301609200.0,5357.0,5402.8566518093,-45,22,good,1,744,22-18,NLOS
16008,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,656.0,47748.0,-,11980.0,12360.0,12463.0,-,68.0,-84.52,-91.469,-,-,-,-,-,-,921753773.0,5353.0,5402.8566518093,-49,22,good,1,746,22-18,NLOS
16009,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,661.0,47828.0,-,11128.0,13436.0,12024.0,-,60.0,-84.76799999999999,-91.377,-,-,-,-,-,-,1841824844.0,5306.0,5402.8566518093,-96,22,good,1,747,22-18,NLOS
16010,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,742.0,47805.0,-,12994.0,14432.0,8577.0,-,68.0,-85.835,-92.39,-,-,-,-,-,-,2221609553.0,5320.0,5402.8566518093,-82,22,good,1,746,22-18,NLOS
16011,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,639.0,47683.0,-,12658.0,11462.0,12760.0,-,64.0,-84.402,-91.724,-,-,-,-,-,-,2441023708.0,5348.0,5402.8566518093,-54,22,good,1,745,22-18,NLOS
16012,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,732.0,47343.0,-,11961.0,14859.0,10124.0,-,72.0,-84.56299999999999,-92.656,-,-,-,-,-,-,2280398385.0,5339.0,5402.8566518093,-63,22,good,1,739,22-18,NLOS
16013,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,672.0,47634.0,-,11742.0,12785.0,10941.0,-,68.0,-84.25,-92.955,-,-,-,-,-,-,4237925640.0,5320.0,5402.8566518093,-82,22,good,1,744,22-18,NLOS
16014,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,651.0,47791.0,-,11764.0,12710.0,8656.0,-,68.0,-84.51700000000001,-92.727,-,-,-,-,-,-,1900485756.0,5343.0,5402.8566518093,-59,22,good,1,746,22-18,NLOS
16015,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,755.0,47747.0,-,13937.0,14338.0,12190.0,-,68.0,-84.209,-91.092,-,-,-,-,-,-,761004184.0,5329.0,5402.8566518093,-73,22,good,1,746,22-18,NLOS
16016,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,741.0,46831.0,-,12495.0,12762.0,8691.0,-,68.0,-85.68700000000001,-93.824,-,-,-,-,-,-,3857951311.0,5292.0,5402.8566518093,-110,22,good,1,731,22-18,NLOS
16017,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,628.0,47691.0,-,11508.0,11895.0,11755.0,-,64.0,-84.54700000000001,-91.45,-,-,-,-,-,-,3799604959.0,5348.0,5402.8566518093,-54,22,good,1,745,22-18,NLOS
16018,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,631.0,47627.0,-,11652.0,12483.0,12340.0,-,72.0,-84.774,-91.731,-,-,-,-,-,-,3478358301.0,5348.0,5402.8566518093,-54,22,good,1,744,22-18,NLOS
16019,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,694.0,47745.0,-,13339.0,11103.0,13479.0,-,76.0,-84.596,-91.271,-,-,-,-,-,-,2820681892.0,5353.0,5402.8566518093,-49,22,good,1,746,22-18,NLOS
16020,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,697.0,47997.0,-,11856.0,12721.0,7454.0,-,72.0,-84.198,-93.933,-,-,-,-,-,-,2061046175.0,5334.0,5402.8566518093,-68,22,good,1,749,22-18,NLOS
16021,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,636.0,47880.0,-,11796.0,12302.0,12037.0,-,64.0,-84.48899999999999,-91.579,-,-,-,-,-,-,3045792282.0,5348.0,5402.8566518093,-54,22,good,1,748,22-18,NLOS
16022,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,697.0,47630.0,-,13126.0,12977.0,11667.0,-,60.0,-84.304,-91.178,-,-,-,-,-,-,3200340742.0,5315.0,5402.8566518093,-87,22,good,1,744,22-18,NLOS
16023,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,794.0,47677.0,-,13849.0,15240.0,9060.0,-,72.0,-84.296,-92.306,-,-,-,-,-,-,4018637017.0,5315.0,5402.8566518093,-87,22,good,1,744,22-18,NLOS
16025,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,640.0,47697.0,-,11852.0,12812.0,11200.0,-,68.0,-84.57600000000001,-91.471,-,-,-,-,-,-,2499496655.0,5329.0,5402.8566518093,-73,22,good,1,745,22-18,NLOS
16026,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,708.0,46768.0,-,12144.0,13229.0,8863.0,-,60.0,-85.90700000000001,-92.291,-,-,-,-,-,-,2119711893.0,5339.0,5402.8566518093,-63,22,good,1,730,22-18,NLOS
16027,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,6100,256,1794,18.0,-,669.0,47253.0,-,11405.0,13169.0,11454.0,-,64.0,-84.336,-91.133,-,-,-,-,-,-,1520637066.0,5329.0,5402.8566518093,-73,22,good,1,738,22-18,NLOS
16028,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,815.0,47322.0,-,9008.0,9074.0,6902.0,-,68.0,-87.60799999999999,-96.282,-,-,-,-,-,-,14268205.0,4147.0,4113.459857589472,33,22,good,1,739,22-20,NLOS
16029,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,725.0,47446.0,-,7590.0,8786.0,7107.0,-,60.0,-87.95100000000001,-96.732,-,-,-,-,-,-,113600734.0,4147.0,4113.459857589472,33,22,good,1,741,22-20,NLOS
16030,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,742.0,47914.0,-,8499.0,9740.0,6979.0,-,64.0,-87.76799999999999,-95.192,-,-,-,-,-,-,4042838789.0,4175.0,4113.459857589472,61,22,good,1,748,22-20,NLOS
16031,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,739.0,47730.0,-,8484.0,9485.0,6461.0,-,60.0,-87.851,-96.976,-,-,-,-,-,-,1429708217.0,4185.0,4113.459857589472,71,22,good,1,745,22-20,NLOS
16032,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,963.0,47152.0,-,9758.0,11550.0,7972.0,-,80.0,-87.31299999999999,-96.243,-,-,-,-,-,-,1472323584.0,4175.0,4113.459857589472,61,22,good,1,736,22-20,NLOS
16033,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,965.0,47034.0,-,10662.0,11927.0,7480.0,-,72.0,-87.291,-96.509,-,-,-,-,-,-,127504514.0,4203.0,4113.459857589472,89,22,good,1,734,22-20,NLOS
16034,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,751.0,47114.0,-,6926.0,9442.0,8555.0,-,52.0,-87.855,-96.975,-,-,-,-,-,-,3282665006.0,4217.0,4113.459857589472,103,22,good,1,736,22-20,NLOS
16035,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,734.0,46836.0,-,8531.0,9090.0,5983.0,-,64.0,-87.73100000000001,-96.761,-,-,-,-,-,-,993035568.0,4213.0,4113.459857589472,99,22,good,1,731,22-20,NLOS
16036,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,1011.0,47688.0,-,8461.0,12127.0,10624.0,-,68.0,-87.324,-96.37,-,-,-,-,-,-,3574857703.0,4161.0,4113.459857589472,47,22,good,1,745,22-20,NLOS
16037,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,800.0,47796.0,-,9396.0,9409.0,6191.0,-,64.0,-87.705,-96.525,-,-,-,-,-,-,3194837387.0,4175.0,4113.459857589472,61,22,good,1,746,22-20,NLOS
16038,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,1018.0,47898.0,-,9890.0,12705.0,9887.0,-,72.0,-87.44200000000001,-96.631,-,-,-,-,-,-,3985542400.0,4138.0,4113.459857589472,24,22,good,1,748,22-20,NLOS
16039,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,981.0,47061.0,-,10118.0,11744.0,9701.0,-,64.0,-87.476,-96.669,-,-,-,-,-,-,1106464326.0,4147.0,4113.459857589472,33,22,good,1,735,22-20,NLOS
16041,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,895.0,47901.0,-,9682.0,9951.0,7689.0,-,68.0,-87.352,-96.235,-,-,-,-,-,-,1325252352.0,4142.0,4113.459857589472,28,22,good,1,748,22-20,NLOS
16042,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,900.0,46987.0,-,9752.0,10199.0,8958.0,-,68.0,-87.56,-96.636,-,-,-,-,-,-,258661030.0,4128.0,4113.459857589472,14,22,good,1,734,22-20,NLOS
16043,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,824.0,47897.0,-,8771.0,9638.0,7211.0,-,64.0,-87.507,-96.401,-,-,-,-,-,-,1971740942.0,4185.0,4113.459857589472,71,22,good,1,748,22-20,NLOS
16044,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,927.0,45884.0,-,11122.0,11352.0,6832.0,-,72.0,-90.453,-96.678,-,-,-,-,-,-,3006898431.0,4213.0,4113.459857589472,99,22,good,1,716,22-20,NLOS
16045,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,784.0,47959.0,-,8866.0,9731.0,7613.0,-,60.0,-87.738,-95.014,-,-,-,-,-,-,2028003022.0,4161.0,4113.459857589472,47,22,good,1,749,22-20,NLOS
16046,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,813.0,47882.0,-,7516.0,10170.0,9125.0,-,68.0,-87.62200000000001,-96.917,-,-,-,-,-,-,3386986254.0,4156.0,4113.459857589472,42,22,good,1,748,22-20,NLOS
16047,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,760.0,45988.0,-,8918.0,9470.0,6936.0,-,60.0,-88.166,-95.014,-,-,-,-,-,-,2216068753.0,4208.0,4113.459857589472,94,22,good,1,718,22-20,NLOS
16048,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,768.0,47743.0,-,9736.0,8771.0,5322.0,-,60.0,-87.85700000000001,-96.564,-,-,-,-,-,-,726633901.0,4185.0,4113.459857589472,71,22,good,1,745,22-20,NLOS
16049,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,950.0,47786.0,-,10255.0,10484.0,7480.0,-,72.0,-87.26899999999999,-96.035,-,-,-,-,-,-,2683978607.0,4138.0,4113.459857589472,24,22,good,1,746,22-20,NLOS
16050,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,761.0,47974.0,-,8443.0,9777.0,7093.0,-,64.0,-87.835,-95.0,-,-,-,-,-,-,1049298640.0,4189.0,4113.459857589472,75,22,good,1,749,22-20,NLOS
16051,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,1048.0,47931.0,-,11212.0,12156.0,7581.0,-,72.0,-87.145,-96.05,-,-,-,-,-,-,70660826.0,4147.0,4113.459857589472,33,22,good,1,748,22-20,NLOS
16052,1,110,1536,64,default,-,-,-,-,spline,spline,10190,3774,1500,8310,7280,2546,20.0,-,723.0,47267.0,-,7846.0,8974.0,6710.0,-,68.0,-87.762,-96.798,-,-,-,-,-,-,1237302170.0,4189.0,4113.459857589472,75,22,good,1,738,22-20,NLOS
