,real_rng,rng,rssi,fp_idx,fp_power,fp_amp1,fp_amp2,fp_amp3,std_noise,pacc_cnt,condition,location_from,location_to,msid,bias,rng_wo_bias,error,error_nobias,env
22300,4.327,5.622,-80.394,747,-87.959,1055,3711,3078,36,101,nlos,lz,lz,455,-0.01677575397517206,5.638775753975172,1.311775753975172,1.295,lzlz
22301,4.327,5.643,-80.548,752,-88.997,93,2393,3667,36,101,nlos,lz,lz,455,-0.01647167371848024,5.65947167371848,1.33247167371848,1.3159999999999998,lzlz
22302,4.327,5.674,-80.361,749,-87.928,85,3257,3731,40,101,nlos,lz,lz,455,-0.016024852247836563,5.690024852247837,1.363024852247837,1.3470000000000004,lzlz
22304,4.327,5.641,-80.128,743,-94.307,2019,1032,712,28,101,nlos,lz,lz,455,-0.01650058508297292,5.657500585082973,1.330500585082973,1.314,lzlz
22306,4.327,5.59,-80.427,751,-87.349,73,4061,3397,28,101,nlos,lz,lz,455,-0.01724129479861869,5.6072412947986185,1.2802412947986186,1.263,lzlz
22307,4.327,5.641,-80.377,752,-87.957,2019,3654,2635,32,101,nlos,lz,lz,455,-0.01650058508297292,5.657500585082973,1.330500585082973,1.314,lzlz
22310,4.327,5.623,-80.398,747,-88.345,465,3449,3190,36,101,nlos,lz,lz,455,-0.016761248316468524,5.639761248316469,1.3127612483164688,1.2960000000000003,lzlz
22311,4.327,5.681,-80.198,745,-93.353,2330,1074,673,32,101,nlos,lz,lz,455,-0.015924295263375576,5.696924295263376,1.3699242952633757,1.354,lzlz
22313,4.327,5.643,-80.353,745,-85.953,1682,4638,3784,36,101,nlos,lz,lz,455,-0.01647167371848024,5.65947167371848,1.33247167371848,1.3159999999999998,lzlz
22314,4.327,5.256,-80.293,745,-86.817,1847,4296,3134,36,101,nlos,lz,lz,455,-0.02226239218471804,5.278262392184718,0.9512623921847183,0.9290000000000003,lzlz
22316,4.327,5.668,-80.245,753,-87.297,2234,2517,4129,36,101,nlos,lz,lz,455,-0.016111142923080912,5.684111142923081,1.357111142923081,1.3410000000000002,lzlz
22320,4.327,5.226,-80.132,750,-87.615,55,2685,4377,32,101,nlos,lz,lz,455,-0.02272831688287269,5.248728316882873,0.9217283168828727,0.899,lzlz
22325,4.327,5.668,-80.182,753,-86.157,51,4164,4421,24,101,nlos,lz,lz,455,-0.016111142923080912,5.684111142923081,1.357111142923081,1.3410000000000002,lzlz
22327,4.327,5.662,-80.481,749,-87.262,24,3025,4410,36,101,nlos,lz,lz,455,-0.016197525094526988,5.678197525094527,1.351197525094527,1.335,lzlz
22328,4.327,5.247,-80.166,749,-96.104,1609,894,588,28,101,nlos,lz,lz,455,-0.022401904248891213,5.269401904248891,0.9424019042488911,0.9199999999999999,lzlz
22329,4.327,5.665,-80.369,749,-88.221,96,3133,3621,36,101,nlos,lz,lz,455,-0.01615432256375815,5.681154322563758,1.3541543225637582,1.338,lzlz
22330,4.327,5.662,-80.435,752,-88.591,120,2551,3813,32,101,nlos,lz,lz,455,-0.016197525094526988,5.678197525094527,1.351197525094527,1.335,lzlz
22331,4.327,5.613,-80.402,750,-87.016,2090,4215,2852,36,101,nlos,lz,lz,455,-0.01690642058290681,5.629906420582907,1.3029064205829073,1.2860000000000005,lzlz
22332,4.327,5.68,-80.229,752,-86.655,71,3610,4456,32,101,nlos,lz,lz,455,-0.015938652940575615,5.695938652940575,1.3689386529405754,1.3529999999999998,lzlz
22334,4.327,5.644,-80.321,747,-88.823,113,1937,4025,28,101,nlos,lz,lz,455,-0.016457221871227112,5.660457221871227,1.3334572218712273,1.3170000000000002,lzlz
22335,4.327,5.646,-80.353,747,-88.438,93,2149,4146,32,101,nlos,lz,lz,455,-0.016428325843702574,5.6624283258437025,1.3354283258437025,1.319,lzlz
22336,4.327,5.695,-80.293,746,-86.707,61,3983,4078,32,101,nlos,lz,lz,455,-0.015723553567761783,5.710723553567762,1.383723553567762,1.3680000000000003,lzlz
22337,4.327,5.641,-80.151,746,-87.685,128,3319,3862,28,101,nlos,lz,lz,455,-0.01650058508297292,5.657500585082973,1.330500585082973,1.314,lzlz
22340,4.327,5.697,-80.41,751,-86.685,2454,4210,2986,36,101,nlos,lz,lz,455,-0.01569491662970357,5.712694916629704,1.3856949166297037,1.37,lzlz
22341,4.327,5.669,-80.39,749,-86.15,2860,4434,3018,36,101,nlos,lz,lz,455,-0.016096754793434975,5.685096754793435,1.3580967547934346,1.3419999999999996,lzlz
22342,4.327,5.665,-80.202,744,-93.393,2244,1155,775,36,101,nlos,lz,lz,455,-0.01615432256375815,5.681154322563758,1.3541543225637582,1.338,lzlz
22491,4.525,4.465,-79.221,750,-88.444,1801,3002,3087,40,101,los,1_hw,1_hw,459,-0.03544610878992671,4.500446108789927,-0.024553891210073786,-0.0600000000000005,1_hw1_hw
22492,4.525,4.459,-79.332,745,-88.858,1125,3615,2339,44,101,los,1_hw,1_hw,459,-0.035553684853912415,4.494553684853912,-0.03044631514608831,-0.06600000000000072,1_hw1_hw
22493,4.525,4.464,-79.357,750,-86.82,4014,1735,3542,36,101,los,1_hw,1_hw,459,-0.035464029736978375,4.499464029736979,-0.025535970263021568,-0.06099999999999994,1_hw1_hw
22494,4.525,4.45,-79.162,747,-87.345,3016,2781,3351,36,101,los,1_hw,1_hw,459,-0.03571527589944612,4.485715275899446,-0.03928472410055406,-0.07500000000000018,1_hw1_hw
22495,4.525,4.471,-79.435,748,-89.584,1031,3406,2023,36,101,los,1_hw,1_hw,459,-0.035338653580126334,4.506338653580126,-0.018661346419873936,-0.05400000000000027,1_hw1_hw
22496,4.525,4.476,-79.316,749,-88.045,2171,3096,3096,32,101,los,1_hw,1_hw,459,-0.03524919977637886,4.511249199776379,-0.013750800223621518,-0.04900000000000038,1_hw1_hw
22497,4.525,4.475,-79.215,744,-86.71,3779,2288,3600,36,101,los,1_hw,1_hw,459,-0.03526708383626165,4.510267083836261,-0.014732916163739063,-0.05000000000000071,1_hw1_hw
22498,4.525,4.474,-79.284,749,-88.633,541,3673,2660,36,101,los,1_hw,1_hw,459,-0.03528497124584096,4.509284971245841,-0.0157150287541592,-0.051000000000000156,1_hw1_hw
22499,4.525,4.435,-79.348,747,-88.555,646,3840,2465,36,101,los,1_hw,1_hw,459,-0.035985200833219544,4.470985200833219,-0.0540147991667812,-0.09000000000000075,1_hw1_hw
22500,4.525,4.439,-79.319,746,-88.469,770,3916,2395,36,101,los,1_hw,1_hw,459,-0.035913146612072566,4.474913146612073,-0.05008685338792773,-0.0860000000000003,1_hw1_hw
22501,4.525,4.467,-79.377,751,-88.968,1072,3320,2672,36,101,los,1_hw,1_hw,459,-0.03541027696627452,4.502410276966274,-0.022589723033726195,-0.05800000000000072,1_hw1_hw
22502,4.525,4.442,-79.255,747,-88.582,885,3855,2337,36,101,los,1_hw,1_hw,459,-0.03585914139899682,4.477859141398997,-0.047140858601003366,-0.08300000000000018,1_hw1_hw
22504,4.525,4.493,-79.262,745,-88.392,834,3624,2867,36,101,los,1_hw,1_hw,459,-0.03494568254871666,4.527945682548717,0.0029456825487166327,-0.03200000000000003,1_hw1_hw
22505,4.525,4.491,-79.29,744,-88.406,580,3737,2771,36,101,los,1_hw,1_hw,459,-0.03498134034121847,4.525981340341218,0.0009813403412177735,-0.034000000000000696,1_hw1_hw
22507,4.525,4.503,-79.262,749,-87.591,2895,2759,3244,40,101,los,1_hw,1_hw,459,-0.03476759365533599,4.537767593655336,0.012767593655335752,-0.02200000000000024,1_hw1_hw
22508,4.525,4.454,-79.277,748,-88.832,501,3628,2552,36,101,los,1_hw,1_hw,459,-0.03564342400782383,4.489643424007824,-0.035356575992176786,-0.07100000000000062,1_hw1_hw
22509,4.525,4.441,-79.445,749,-86.313,4337,1496,3813,32,101,los,1_hw,1_hw,459,-0.03587713976170637,4.476877139761706,-0.04812286023829415,-0.08400000000000052,1_hw1_hw
22510,4.525,4.491,-79.233,746,-87.356,2150,3482,3353,36,101,los,1_hw,1_hw,459,-0.03498134034121847,4.525981340341218,0.0009813403412177735,-0.034000000000000696,1_hw1_hw
22512,4.525,4.435,-79.3,748,-86.626,3869,2103,3704,36,101,los,1_hw,1_hw,459,-0.035985200833219544,4.470985200833219,-0.0540147991667812,-0.09000000000000075,1_hw1_hw
22513,4.525,4.421,-79.3,746,-85.955,4633,1399,3902,32,101,los,1_hw,1_hw,459,-0.036237816690262825,4.457237816690263,-0.06776218330973727,-0.10400000000000009,1_hw1_hw
22514,4.525,4.502,-79.455,746,-88.231,2011,3183,2951,36,101,los,1_hw,1_hw,459,-0.03478538755163019,4.53678538755163,0.011785387551629611,-0.023000000000000576,1_hw1_hw
22515,4.525,4.417,-79.312,750,-88.397,1376,3916,2190,32,101,los,1_hw,1_hw,459,-0.036310114581888264,4.453310114581888,-0.07168988541811228,-0.10800000000000054,1_hw1_hw
22516,4.525,4.435,-79.348,746,-86.244,4340,1733,3784,40,101,los,1_hw,1_hw,459,-0.035985200833219544,4.470985200833219,-0.0540147991667812,-0.09000000000000075,1_hw1_hw
22517,4.525,4.461,-79.284,751,-86.59,3610,2480,3769,36,101,los,1_hw,1_hw,459,-0.03551781272785881,4.496517812727859,-0.028482187272141246,-0.06400000000000006,1_hw1_hw
22518,4.525,4.513,-79.274,747,-88.23,1832,3182,3067,40,101,los,1_hw,1_hw,459,-0.03458983767095525,4.547589837670955,0.022589837670954793,-0.012000000000000455,1_hw1_hw
22519,4.525,4.503,-79.274,750,-88.574,774,3565,2799,44,101,los,1_hw,1_hw,459,-0.03476759365533599,4.537767593655336,0.012767593655335752,-0.02200000000000024,1_hw1_hw
22520,4.525,4.495,-79.403,747,-89.5,729,3183,2534,40,101,los,1_hw,1_hw,459,-0.03491003810200599,4.529910038102006,0.004910038102005743,-0.03000000000000025,1_hw1_hw
22521,4.525,4.499,-79.419,747,-88.324,1413,3471,2890,40,101,los,1_hw,1_hw,459,-0.03483878922241068,4.53383878922241,0.008838789222409993,-0.02600000000000069,1_hw1_hw
22522,4.525,4.507,-79.357,751,-88.302,839,3726,2815,36,101,los,1_hw,1_hw,459,-0.03469645135369959,4.541696451353699,0.016696451353698905,-0.018000000000000682,1_hw1_hw
22523,4.525,4.505,-79.193,746,-87.954,1499,3510,3134,40,101,los,1_hw,1_hw,459,-0.03473201584927921,4.539732015849279,0.014732015849278746,-0.020000000000000462,1_hw1_hw
22524,4.525,4.513,-79.338,751,-87.686,1718,3657,3101,44,101,los,1_hw,1_hw,459,-0.03458983767095525,4.547589837670955,0.022589837670954793,-0.012000000000000455,1_hw1_hw
22525,4.525,4.464,-79.227,750,-86.055,4560,1441,3859,36,101,los,1_hw,1_hw,459,-0.035464029736978375,4.499464029736979,-0.025535970263021568,-0.06099999999999994,1_hw1_hw
22526,4.525,4.503,-79.284,745,-88.863,746,3642,2442,32,101,los,1_hw,1_hw,459,-0.03476759365533599,4.537767593655336,0.012767593655335752,-0.02200000000000024,1_hw1_hw
22527,4.525,4.461,-79.409,748,-87.103,3864,1807,3387,40,101,los,1_hw,1_hw,459,-0.03551781272785881,4.496517812727859,-0.028482187272141246,-0.06400000000000006,1_hw1_hw
22528,4.525,4.462,-79.29,744,-87.861,2100,3300,3101,40,101,los,1_hw,1_hw,459,-0.03549988170520546,4.497499881705205,-0.02750011829479515,-0.06300000000000061,1_hw1_hw
22530,4.525,4.52,-79.518,744,-88.938,1245,3262,2693,40,101,los,1_hw,1_hw,459,-0.03446560616885197,4.5544656061688515,0.02946560616885119,-0.005000000000000782,1_hw1_hw
22531,4.525,4.441,-79.432,746,-88.005,3161,2235,3019,40,101,los,1_hw,1_hw,459,-0.03587713976170637,4.476877139761706,-0.04812286023829415,-0.08400000000000052,1_hw1_hw
22532,4.525,4.521,-79.455,745,-89.545,688,3404,2202,36,101,los,1_hw,1_hw,459,-0.03444787208364186,4.555447872083642,0.030447872083641414,-0.004000000000000448,1_hw1_hw
22534,4.525,4.45,-79.498,746,-88.444,2196,2940,2885,40,101,los,1_hw,1_hw,459,-0.03571527589944612,4.485715275899446,-0.03928472410055406,-0.07500000000000018,1_hw1_hw
22536,4.525,4.462,-79.328,749,-87.107,3823,1914,3371,40,101,los,1_hw,1_hw,459,-0.03549988170520546,4.497499881705205,-0.02750011829479515,-0.06300000000000061,1_hw1_hw
22537,4.525,4.447,-79.306,750,-87.075,3688,2118,3431,36,101,los,1_hw,1_hw,459,-0.0357692001807175,4.482769200180718,-0.042230799819282794,-0.07800000000000029,1_hw1_hw
22538,4.525,4.518,-79.37,746,-89.107,963,3575,2235,36,101,los,1_hw,1_hw,459,-0.03450108428977128,4.552501084289771,0.027501084289770716,-0.007000000000000561,1_hw1_hw
22589,4.977,6.062,-80.779,746,-99.57,992,661,510,32,101,nlos,1_hw,1_hw,461,-0.01063308835622312,6.072633088356223,1.095633088356223,1.085,1_hw1_hw
22590,4.977,6.085,-80.779,743,-94.62,1635,1256,1002,36,101,nlos,1_hw,1_hw,461,-0.010324751535051746,6.095324751535052,1.1183247515350514,1.1079999999999997,1_hw1_hw
22591,4.977,6.219,-80.77,745,-95.246,1581,1113,901,32,101,nlos,1_hw,1_hw,461,-0.008552418030791209,6.2275524180307915,1.2505524180307912,1.242,1_hw1_hw
22592,4.977,5.949,-80.911,747,-93.973,1652,1418,1166,32,101,nlos,1_hw,1_hw,461,-0.01216590662132333,5.961165906621323,0.9841659066213229,0.9719999999999995,1_hw1_hw
22595,4.977,6.272,-80.869,747,-92.808,1856,1632,1367,32,101,nlos,1_hw,1_hw,461,-0.007862576386406417,6.279862576386407,1.3028625763864063,1.295,1_hw1_hw
22596,4.977,6.154,-80.869,745,-94.425,1616,1315,1075,32,101,nlos,1_hw,1_hw,461,-0.009407038089005226,6.163407038089005,1.1864070380890048,1.1769999999999996,1_hw1_hw
22597,4.977,6.253,-80.783,746,-92.315,1937,1745,1462,36,101,nlos,1_hw,1_hw,461,-0.008109160247139258,6.261109160247139,1.284109160247139,1.2759999999999998,1_hw1_hw
22598,4.977,6.272,-80.792,744,-92.584,1897,1689,1395,28,101,nlos,1_hw,1_hw,461,-0.007862576386406417,6.279862576386407,1.3028625763864063,1.295,1_hw1_hw
22600,4.977,5.942,-80.783,745,-93.919,1648,1461,1151,32,101,nlos,1_hw,1_hw,461,-0.012261851733543772,5.954261851733544,0.9772618517335436,0.9649999999999999,1_hw1_hw
22601,4.977,6.302,-80.801,748,-99.617,947,724,492,36,101,nlos,1_hw,1_hw,461,-0.007474856690714127,6.309474856690714,1.3324748566907134,1.3249999999999993,1_hw1_hw
22602,4.977,6.156,-80.788,742,-94.751,1403,1419,1057,32,101,nlos,1_hw,1_hw,461,-0.009380599756284802,6.1653805997562845,1.1883805997562842,1.1789999999999994,1_hw1_hw
22603,4.977,6.351,-80.766,747,-92.548,1875,1702,1434,32,101,nlos,1_hw,1_hw,461,-0.006845824057310601,6.357845824057311,1.3808458240573103,1.3739999999999997,1_hw1_hw
22606,4.977,6.272,-80.757,745,-94.146,1691,1372,1058,36,101,nlos,1_hw,1_hw,461,-0.007862576386406417,6.279862576386407,1.3028625763864063,1.295,1_hw1_hw
22608,4.977,6.253,-80.815,750,-94.323,1598,1337,1134,32,101,nlos,1_hw,1_hw,461,-0.008109160247139258,6.261109160247139,1.284109160247139,1.2759999999999998,1_hw1_hw
22609,4.977,6.192,-80.806,743,-94.939,1606,1184,950,32,101,nlos,1_hw,1_hw,461,-0.008906258258100763,6.200906258258101,1.2239062582581006,1.2149999999999999,1_hw1_hw
22610,4.977,6.308,-80.761,747,-94.561,1458,1408,1104,36,101,nlos,1_hw,1_hw,461,-0.007397550274088616,6.3153975502740884,1.3383975502740881,1.3309999999999995,1_hw1_hw
22611,4.977,5.919,-80.883,748,-93.895,1712,1376,1177,36,101,nlos,1_hw,1_hw,461,-0.012577923644080613,5.93157792364408,0.9545779236440799,0.9419999999999993,1_hw1_hw
22613,4.977,6.11,-80.911,749,-95.081,1424,1327,968,36,101,nlos,1_hw,1_hw,461,-0.009990986864740314,6.119990986864741,1.1429909868647403,1.133,1_hw1_hw
22615,4.977,6.357,-80.828,746,-94.323,1561,1381,1133,32,101,nlos,1_hw,1_hw,461,-0.006769159030291405,6.363769159030292,1.3867691590302913,1.38,1_hw1_hw
22619,4.977,6.132,-80.725,749,-93.692,1702,1454,1223,28,101,nlos,1_hw,1_hw,461,-0.009698460159173194,6.141698460159173,1.1646984601591726,1.1549999999999994,1_hw1_hw
22622,4.977,6.161,-80.92,750,-94.472,1616,1300,1066,32,101,nlos,1_hw,1_hw,461,-0.009314543636198103,6.170314543636198,1.1933145436361974,1.1839999999999993,1_hw1_hw
22623,4.977,5.919,-80.655,748,-95.162,1540,1195,916,32,101,nlos,1_hw,1_hw,461,-0.012577923644080613,5.93157792364408,0.9545779236440799,0.9419999999999993,1_hw1_hw
22624,4.977,5.922,-80.779,744,-94.907,1593,1236,924,32,101,nlos,1_hw,1_hw,461,-0.012536625098912957,5.934536625098913,0.9575366250989124,0.9449999999999994,1_hw1_hw
22625,4.977,6.144,-80.734,749,-94.73,153,1729,1453,32,101,nlos,1_hw,1_hw,461,-0.009539366084197809,6.153539366084198,1.1765393660841976,1.1669999999999998,1_hw1_hw
22627,4.977,6.167,-80.792,748,-95.094,1568,1144,972,32,101,nlos,1_hw,1_hw,461,-0.009235351102664602,6.176235351102664,1.199235351102664,1.1899999999999995,1_hw1_hw
22630,4.977,6.208,-80.752,751,-92.318,1932,1768,1439,36,101,nlos,1_hw,1_hw,461,-0.008696377711280512,6.216696377711281,1.2396963777112804,1.2309999999999999,1_hw1_hw
22632,4.977,6.072,-80.911,746,-93.409,1778,1489,1252,36,101,nlos,1_hw,1_hw,461,-0.010498878492660069,6.08249887849266,1.1054988784926598,1.0949999999999998,1_hw1_hw
22633,4.977,6.071,-80.774,744,-92.671,1856,1617,1474,36,101,nlos,1_hw,1_hw,461,-0.010512289057172275,6.081512289057172,1.1045122890571717,1.0939999999999994,1_hw1_hw
22634,4.977,6.044,-80.837,746,-93.956,1632,1465,1146,36,101,nlos,1_hw,1_hw,461,-0.010875250945737491,6.054875250945737,1.0778752509457368,1.0669999999999993,1_hw1_hw
22635,4.977,6.076,-80.708,747,-92.952,1870,1605,1282,36,101,nlos,1_hw,1_hw,461,-0.010445259369372017,6.086445259369372,1.1094452593693713,1.0989999999999993,1_hw1_hw
22639,10.634,11.144,-92.154,749,-100.612,496,509,785,24,93,nlos,1078ieeg,hw,462,0.036163223866715555,11.107836776133285,0.47383677613328423,0.5099999999999998,1078ieeghw
22640,10.634,11.138,-91.515,741,-101.298,393,566,809,20,101,nlos,1078ieeg,hw,462,0.03612612448567276,11.101873875514327,0.4678738755143268,0.5039999999999996,1078ieeghw
22641,10.634,11.105,-92.14,740,-101.643,100,759,676,24,101,nlos,1078ieeg,hw,462,0.035921525709202484,11.069078474290798,0.4350784742907976,0.4710000000000001,1078ieeghw
22642,10.634,11.098,-92.154,743,-101.276,56,666,718,24,93,nlos,1078ieeg,hw,462,0.03587800553244058,11.06212199446756,0.42812199446755983,0.4640000000000004,1078ieeghw
22643,10.634,11.109,-91.876,742,-101.942,95,604,672,16,93,nlos,1078ieeg,hw,462,0.03594637542578205,11.073053624574218,0.4390536245742176,0.47499999999999964,1078ieeghw
22644,10.634,11.12,-92.202,746,-102.31,191,649,661,24,101,nlos,1078ieeg,hw,462,0.03601464114778974,11.08398535885221,0.44998535885221,0.4859999999999989,1078ieeghw
22647,10.634,11.144,-92.202,733,-101.847,278,778,559,20,101,nlos,1078ieeg,hw,462,0.036163223866715555,11.107836776133285,0.47383677613328423,0.5099999999999998,1078ieeghw
22648,10.634,11.065,-91.903,741,-100.85,191,720,835,24,101,nlos,1078ieeg,hw,462,0.0356722689311173,11.029327731068882,0.39532773106888186,0.43099999999999916,1078ieeghw
22650,10.634,11.105,-91.845,741,-101.056,218,664,840,24,101,nlos,1078ieeg,hw,462,0.035921525709202484,11.069078474290798,0.4350784742907976,0.4710000000000001,1078ieeghw
22651,10.634,11.151,-92.078,731,-100.999,462,818,572,20,101,nlos,1078ieeg,hw,462,0.03620646753326806,11.11479353246673,0.4807935324667305,0.5169999999999995,1078ieeghw
22652,10.634,11.112,-91.569,741,-101.2,347,789,642,20,101,nlos,1078ieeg,hw,462,0.035965003673064544,11.076034996326936,0.4420349963269352,0.47799999999999976,1078ieeghw
22653,10.634,11.172,-91.845,740,-101.693,62,731,702,24,101,nlos,1078ieeg,hw,462,0.036335947358712595,11.135664052641289,0.5016640526412885,0.5380000000000003,1078ieeghw
22654,10.634,11.109,-91.569,743,-100.721,492,875,531,24,101,nlos,1078ieeg,hw,462,0.03594637542578205,11.073053624574218,0.4390536245742176,0.47499999999999964,1078ieeghw
22656,10.634,11.123,-91.876,746,-101.429,557,652,440,24,93,nlos,1078ieeg,hw,462,0.03603324101745642,11.086966758982543,0.45296675898254257,0.488999999999999,1078ieeghw
22657,10.634,11.105,-91.675,744,-102.33,105,632,587,24,93,nlos,1078ieeg,hw,462,0.035921525709202484,11.069078474290798,0.4350784742907976,0.4710000000000001,1078ieeghw
22658,10.634,11.123,-91.731,736,-101.76,425,787,464,24,101,nlos,1078ieeg,hw,462,0.03603324101745642,11.086966758982543,0.45296675898254257,0.488999999999999,1078ieeghw
22661,10.634,11.112,-91.903,731,-101.097,201,823,682,28,101,nlos,1078ieeg,hw,462,0.035965003673064544,11.076034996326936,0.4420349963269352,0.47799999999999976,1078ieeghw
22667,10.634,11.104,-91.962,737,-101.616,322,603,763,24,101,nlos,1078ieeg,hw,462,0.03591531112669344,11.068084688873306,0.4340846888733054,0.46999999999999886,1078ieeghw
22668,10.634,11.15,-91.845,739,-102.2,164,625,707,24,101,nlos,1078ieeg,hw,462,0.03620029243270917,11.113799707567292,0.47979970756729173,0.516,1078ieeghw
22670,10.634,11.126,-91.845,735,-101.096,479,813,541,20,101,nlos,1078ieeg,hw,462,0.03605183315669791,11.089948166843302,0.4559481668433012,0.4919999999999991,1078ieeghw
22673,10.634,11.172,-92.395,746,-101.024,141,823,711,24,101,nlos,1078ieeg,hw,462,0.036335947358712595,11.135664052641289,0.5016640526412885,0.5380000000000003,1078ieeghw
22674,10.634,11.138,-92.395,743,-101.555,120,675,771,20,101,nlos,1078ieeg,hw,462,0.03612612448567276,11.101873875514327,0.4678738755143268,0.5039999999999996,1078ieeghw
22675,10.634,11.108,-91.159,747,-101.758,380,535,765,24,101,nlos,1078ieeg,hw,462,0.03594016428837321,11.072059835711627,0.438059835711627,0.4740000000000002,1078ieeghw
22676,10.634,11.12,-91.675,744,-102.413,189,704,585,24,101,nlos,1078ieeg,hw,462,0.03601464114778974,11.08398535885221,0.44998535885221,0.4859999999999989,1078ieeghw
22677,10.634,11.112,-91.876,746,-101.405,210,606,723,20,93,nlos,1078ieeg,hw,462,0.035965003673064544,11.076034996326936,0.4420349963269352,0.47799999999999976,1078ieeghw
